1 1:-0.35592782474537266 2:0.34919540829603785 3:-0.07200668816995362 4:-0.04577691778398403 5:-0.0815404115326563
1 1:-0.3947316899945402 2:0.3396266942892242 3:0.049941896971936614 4:-0.04188663483476352 5:-0.05715039281570123
1 1:-0.4156933459599973 2:0.2874878229970689 3:0.14169012038862105 4:-0.05280699259219097 5:-0.06584465699099787
1 1:-0.39423220117903857 2:0.2459353869380199 3:0.11872768779833094 4:-0.0845275921697548 5:-0.101009208594103
1 1:-0.42614276541132295 2:0.3394042670540227 3:0.11191811809646376 4:-0.006663876764811669 5:-0.029072158120902282
1 1:-0.41445843373543173 2:0.3469379854629463 3:0.07966563425997991 4:0.004023086593078831 5:-0.017344234884799768
1 1:-0.4126408628316066 2:0.2808308734120977 3:0.11662193297732625 4:-0.021351280521569344 5:-0.04613719744699374
1 1:-0.4078710982671689 2:0.31249744056766143 3:0.07725726779239711 4:0.0013134611277383712 5:-0.027431250126933197
1 1:-0.37697160706944033 2:0.33270406143033304 3:-0.035774956365910146 4:0.005476794623451537 5:-0.03837439970997873
1 1:-0.3734287122657949 2:0.31592463266026155 3:-0.03507051429684275 4:-0.008408845397468785 5:-0.050315041841783245
1 1:-0.4114537407493509 2:0.40412396684709634 3:0.012003072582797682 4:0.04835965945317104 5:0.014548579313165638
1 1:-0.36634448486537524 2:0.411957380600168 3:-0.10772387472944285 4:0.034306607577805195 5:-0.004472411666294189
1 1:-0.35974810172276706 2:0.43255418297477805 3:-0.13178998577759965 4:0.051412487402472166 5:-0.008041836010648144
1 1:-0.4148627850785326 2:0.39701633113902535 3:0.016770692589894814 4:0.03768519523044679 5:0.008945666579510854
1 1:-0.41835128490585205 2:0.3267253302824657 3:0.06118294126361783 4:0.014634256926044578 5:-0.02257670613515554
1 1:-0.4038249021052343 2:0.20725461210465507 3:0.12345792215304424 4:-0.05550021567883921 5:-0.06009734410634652
1 1:-0.3720441083369375 2:0.40896513824043007 3:-0.11158314537652635 4:0.04609299157472722 5:-0.013094748168337372
1 1:-0.4489076282000205 2:0.1709405309880735 3:0.29366012955790055 4:-0.06776687131213978 5:0.04117176416550806
1 1:-0.36874529052266175 2:0.3961671008534604 3:-0.10435895789077151 4:0.025465198900521076 5:0.009626264919788095
1 1:-0.413240970914309 2:0.38419110168953857 3:0.0017370843170247709 4:0.021750345616027733 5:0.015031672752410607
1 1:-0.42206959655120835 2:0.2930824138066521 3:0.10933428214464988 4:-0.031071435962987552 5:0.02521801173360455
1 1:-0.4326677669176195 2:0.18360202650444646 3:0.2040726709405676 4:-0.07571875726961108 5:-0.0013957222365617982
1 1:-0.422877476165456 2:0.3719431404149583 3:0.008641849672076247 4:0.009473574628561698 5:0.017868772096033755
1 1:-0.4556694048587289 2:0.3068257851210633 3:0.13928464083771197 4:-0.02199275948757752 5:0.04899813705644691
1 1:-0.4139004018330112 2:0.3343768131016439 3:-0.02233531898004404 4:-0.01635451260292808 5:0.011959540461668
1 1:-0.40285166676698053 2:0.2815184219480283 3:-0.007992069351415726 4:-0.048219943966325854 5:0.01793381721235245
1 1:-0.42841478520727305 2:0.35406445099437184 3:-0.0074142484970389794 4:-0.005805081377831551 5:0.05702113713947968
1 1:-0.42003563016404677 2:0.31687270601574014 3:-0.03250634655419605 4:-0.019293163149782796 5:0.049828633576532666
1 1:-0.4430035865972248 2:0.24505667071770643 3:0.09127404855719534 4:-0.0389796495040239 5:0.06626339080877812
1 1:-0.4746145090535649 2:0.10424527851686981 3:0.2663767746661677 4:-0.104605449490874 5:0.10229166135617833
1 1:-0.4683653313854609 2:0.3211444876549413 3:0.12331133042038978 4:-0.013484548712060918 5:0.12949962585790747
1 1:-0.4750757691559769 2:0.19566274958796373 3:0.16168598075564886 4:-0.04895259296903968 5:0.09988613542182388
1 1:-0.41469050094800847 2:0.3357417156582722 3:-0.08775273048146193 4:0.006196473891494037 5:0.08566866572951612
1 1:-0.45523136476018855 2:0.2337354307619252 3:0.052524625182930225 4:-0.0014473274417621512 5:0.12724103122498054
1 1:-0.43338830516553545 2:0.16215693180600196 3:-0.008096855739202064 4:-0.03225907297997506 5:0.11752143070799606
1 1:-0.4717451613764244 2:0.08557868325945048 3:0.1618612537837043 4:-0.04586487172155202 5:0.1524080392389146
1 1:-0.4502192686669818 2:0.20378457574878125 3:0.0017492702035561657 4:0.005071809396080746 5:0.13371538087956447
1 1:-0.4643675184729972 2:0.17136599670011943 3:0.09096141056034845 4:-0.015521297345351636 5:0.16563667077486244
1 1:-0.4733686873679474 2:0.11901976514033308 3:0.1035428787431729 4:-0.03304147608327144 5:0.1630500079714652
1 1:-0.3705050544073839 2:0.2048372145573137 3:-0.24364955341131467 4:-0.020519620816547162 5:0.14929748653699756
1 1:-0.47948865279705083 2:0.1610106519913536 3:0.09386778646743488 4:-0.0025274627097549955 5:0.2004186428248777
1 1:-0.4344075266431951 2:0.08844593370409333 3:-0.03534612585609541 4:-0.023908042101137478 5:0.16356182113264534
1 1:-0.45642787186137507 2:0.20841501874405668 3:-0.006428609389836391 4:0.03388378062408683 5:0.19039768637134705
1 1:-0.4375098762389596 2:0.265348723759959 3:-0.06674971395173468 4:0.052515701237625764 5:0.17671219737899024
1 1:-0.4388245621513288 2:0.041233167563984784 3:0.008032032906427712 4:-0.028448586256144236 5:0.1801399885415056
1 1:-0.4556540511553944 2:0.05269563490432632 3:0.036463296745588986 4:-0.017029838181960622 5:0.18926909536697745
1 1:-0.40571335676267334 2:0.06159717030160154 3:-0.11318717639728983 4:-0.02662852163117625 5:0.1535949083953527
1 1:-0.4226150520209652 2:0.12508391067990315 3:-0.09364803383614059 4:0.009648541085922942 5:0.1639943994005636
1 1:-0.4264965300023944 2:-0.1302440178463922 3:0.07384977497966336 4:-0.07951231062917526 5:0.19725141093316872
1 1:-0.4217373938411311 2:-0.04168191620413989 3:-0.016184816586595912 4:-0.044556634484865854 5:0.16082080571777407
1 1:-0.38736129743646264 2:0.1244990006867096 3:-0.17015844631123503 4:0.009525508265207434 5:0.16331066852337572
1 1:-0.42238313516063286 2:-0.0340600539198802 3:0.0321634729994682 4:-0.051913475470635434 5:0.1896704557489119
1 1:-0.3406155152215065 2:-0.03887419394906355 3:-0.234667215764603 4:-0.10049070516235849 5:0.11278094063356695
1 1:-0.4161829371596183 2:-0.025242409686217094 3:0.026156350078428512 4:-0.06604695234659835 5:0.16906992868641085
1 1:-0.3905222462508227 2:0.07399653754610504 3:-0.0901870766223595 4:-0.02118442511194423 5:0.13168552822305649
1 1:-0.31276060327222993 2:-0.042552125611527374 3:-0.22324661360126236 4:-0.11893715869013183 5:0.09875243955614865
1 1:-0.32297788011875744 2:-0.10935437623510677 3:-0.14636991846021002 4:-0.14701680840452785 5:0.06342711531999526
1 1:-0.2983528710881288 2:-0.09199740625340141 3:-0.21418191341591897 4:-0.13755755649317924 5:0.052293016772812236
1 1:-0.4095826599973584 2:-0.14917321477299897 3:0.19024347660928626 4:-0.15007963623022333 5:0.1982953126112994
1 1:-0.4095826599973584 2:-0.14917321477299897 3:0.19024347660928626 4:-0.15007963623022333 5:0.1982953126112994
1 1:0.448388026862039 2:-0.005604017662027363 3:0.1171863603538417 4:0.025360665195565735 5:-0.09473578231343191
1 1:0.48998834893859544 2:0.034046250511520944 3:-0.0002492599320045915 4:0.033171979340235594 5:-0.0893600340552421
1 1:0.4804409630916154 2:-0.042254553460517735 3:0.15916115380276902 4:-0.011006279355407201 5:-0.07170750315030253
1 1:0.4602093688425527 2:-0.02212624058836834 3:0.13813673758131498 4:0.01125837267500469 5:-0.08494312878850208
1 1:0.5111406371088522 2:0.07228957262108672 3:-0.08097960739565047 4:0.04328446913878919 5:-0.05789059393806801
1 1:0.4894962468139441 2:-0.01281175874671517 3:0.150201164757627 4:-0.0074947549153468575 5:-0.05063117608307029
1 1:0.44771316855546295 2:0.04004510956939337 3:0.03354295271970706 4:0.05306711650210442 5:-0.10154954423749965
1 1:0.48099698320134887 2:0.12558735196772344 3:-0.10356855115261923 4:0.07117049653564016 5:-0.04826334426338903
1 1:0.4690496566126661 2:0.07417674495817055 3:0.004804675134519815 4:0.0462425013330178 5:-0.05889115267716803
1 1:0.48948694601601334 2:0.04968787605292665 3:0.05037772298218762 4:0.024948772857562772 5:-0.047744379930169153
1 1:0.5114148935753673 2:0.01233324343220706 3:0.13190992369365367 4:-0.01283871598947382 5:-0.018867744888317738
1 1:0.4529508024395147 2:0.012753630581785622 3:0.16672276656096924 4:0.0016959660014830595 5:-0.033007513018327064
1 1:0.5144740755528787 2:0.034732798801874167 3:0.08304799991580453 4:-0.00757536811349169 5:-0.0210234719954122
1 1:0.44770689778101996 2:0.023796805976701557 3:0.10259152905801647 4:0.023282127965854 5:-0.07201452849323656
1 1:0.4249374522505514 2:0.17030037734795567 3:-0.16447867643409844 4:0.10555941939326972 5:-0.07564205317008149
1 1:0.402127883947711 2:-0.020273723831044595 3:0.21833188161710163 4:0.006700793952145897 5:-0.07292420708361726
1 1:0.4863289856145297 2:0.04640080426914234 3:0.0015177895327024467 4:0.024576501500520993 5:-0.07760472358099789
1 1:0.5057731854134643 2:0.024013975703616443 3:0.02172967901525718 4:0.0017902289607044305 5:-0.06666884342100289
1 1:0.41561222247668217 2:-0.002923222032291192 3:0.13157709610650883 4:0.01914139674790725 5:-0.09572315841335693
1 1:0.4468698555022224 2:-0.009403427848999179 3:0.1106730481040613 4:0.0034020160906707998 5:-0.09076689179806052
1 1:0.47256231073223154 2:0.11293647918085013 3:-0.11253412061039211 4:0.06227894578439885 5:-0.07528473804834541
1 1:0.47358406697204714 2:0.05315216525471021 3:-0.004193718998651204 4:0.034140284994800145 5:-0.0867109635187524
1 1:0.4055743528881739 2:0.018349493801500905 3:0.13435443900238447 4:0.03968652503010482 5:-0.10670546879499053
1 1:0.44493029726622113 2:-0.0183856468133808 3:0.16531198843335332 4:0.00770483084618815 5:-0.09381282358946075
1 1:0.3901081056727082 2:0.07582902709784559 3:0.040226804356114074 4:0.0808108390309877 5:-0.11360906423926692
1 1:0.5063049931729326 2:0.07051225628744898 3:-0.07098179133634584 4:0.04050720039623581 5:-0.07290401314841996
1 1:0.46806028156317947 2:0.06627765312089942 3:-0.012521866765593376 4:0.05310489722281106 5:-0.08216182193442328
1 1:0.4049834272131097 2:0.06007463390206211 3:0.033824936138928785 4:0.08357590618677126 5:-0.12653216764132325
1 1:0.513406309458528 2:0.04127119208477913 3:0.012651236602473529 4:0.034774031920659705 5:-0.08532582403640986
1 1:0.4474907002284738 2:-0.027624957201751364 3:0.2053774758167443 4:0.015231444730454164 5:-0.08435843997377668
1 1:0.41962763297236233 2:-0.0284580242597073 3:0.24671557813596046 4:0.02150871958233814 5:-0.08075092182485762
1 1:0.5686998796994988 2:0.03730483308637218 3:0.028404450159221793 4:-0.005428882937746705 5:-0.029337661278272514
1 1:0.45080369554403943 2:0.01614537338820656 3:0.13134659099331078 4:0.03317789844022776 5:-0.08542905161934296
1 1:0.4649987175140207 2:0.17424672537849364 3:-0.1642425743773853 4:0.10372972675471204 5:-0.05945656885878225
1 1:0.48255150336087665 2:0.10656059626438724 3:-0.04886297846129082 4:0.06691340774273016 5:-0.06534517180577387
1 1:0.4401979336104626 2:0.02010286611286024 3:0.11408223287454215 4:0.04353297696288469 5:-0.10557987012248497
1 1:0.43392431898230904 2:0.011952647669626334 3:0.14126374928264618 4:0.03684603805797129 5:-0.09634061687389128
1 1:0.5425306758770632 2:0.07810446100723184 3:-0.031279501499926435 4:0.026531508635207413 5:-0.042205754227474815
1 1:0.45506890843597875 2:-0.007071861910143739 3:0.1549206543044307 4:0.014850782274706934 5:-0.08290416938825486
1 1:0.49745273559983644 2:0.0270518550311188 3:0.08247280417631889 4:0.014777344450302453 5:-0.06874383007502854
1 1:0.5549295991069619 2:0.056921955801760044 3:-0.02417180174970477 4:0.011473519825490452 5:-0.04904676584859159
1 1:0.47350656589320544 2:0.10245512293157238 3:-0.06199351954035783 4:0.07222729651758682 5:-0.0879878644800728
1 1:0.5174350039876848 2:0.109179705086542 3:-0.12225956755840009 4:0.051446951211411365 5:-0.05412162294892316
1 1:0.5038105628443781 2:0.035967315231734465 3:0.01517268460058735 4:0.018069795582729118 5:-0.07377698799762217
1 1:0.46184422445670154 2:0.056476057425193744 3:-0.014712958376005216 4:0.052253270569096205 5:-0.10284573033681414
1 1:0.452099998197146 2:0.011157754438319616 3:0.085723448917475 4:0.03179518178812972 5:-0.10733743650045
1 1:0.46331042478631657 2:0.02447251747749209 3:0.04601996126335501 4:0.04185967254723368 5:-0.11276681748635835
1 1:0.4689147793693893 2:0.04612569443075713 3:0.002425311386323927 4:0.05247305560575893 5:-0.10835187235636276
1 1:0.4465621107338231 2:0.044743704377429055 3:0.003029092946057115 4:0.06215685085474088 5:-0.1239046048057644
1 1:0.47591396062350777 2:-0.0010363338893100652 3:0.10279495459616322 4:0.02022204665205879 5:-0.1088138048260628
1 1:0.43666222723468184 2:-0.034863020322680474 3:0.1910235417844439 4:0.010571479438319853 5:-0.10385498299852365
1 1:0.41381525119490326 2:-0.056730264581428005 3:0.2616274694739978 4:0.0023971868053875222 5:-0.09553911421400735
1 1:0.43692940393651186 2:-0.0013727312518657456 3:0.12770483736722454 4:0.03517812230869945 5:-0.11585203814041328
1 1:0.47089244524226154 2:-0.013942337362630642 3:0.1304712283374036 4:0.012882035873154583 5:-0.09955864675535527
1 1:0.40086664474472916 2:-0.02517467983614608 3:0.20375565420187622 4:0.03105758772639105 5:-0.11935110871465587
1 1:0.4453078539310147 2:0.030154380278076293 3:0.043385901012490805 4:0.0607845235470743 5:-0.13419692579188142
1 1:0.41268714676725465 2:-0.04475860357399815 3:0.25907685396789504 4:0.007991424750776445 5:-0.08544906464184493
1 1:0.49303539054960266 2:-0.013349020097462803 3:0.11587603873812452 4:0.0024988172781413064 5:-0.08082163363503914
1 1:0.48842865960325643 2:0.0630226425615148 3:-0.04582104956694737 4:0.05599948513524763 5:-0.10451008230825566
1 1:0.45809206419706383 2:0.12289554301724558 3:-0.09250845350178984 4:0.0881199569817307 5:-0.08618449313630736
1 1:0.44789352725188436 2:0.04973087761518144 3:0.041723074514185915 4:0.05684957595443018 5:-0.10001869929543401
1 1:0.47772983979240713 2:0.08175963906331353 3:-0.001631496005124895 4:0.05570559186810649 5:-0.08067697697910757
1 1:0.45967617832271357 2:0.1075446087767383 3:-0.0476738102544981 4:0.07845065737836521 5:-0.08523949786453033
1 1:0.4998886129161423 2:0.08697004161083037 3:-0.014260710673832807 4:0.04461751239067683 5:-0.05756768767689448
1 1:0.598740784775898 2:0.10501857629061506 3:-0.07112546727365444 4:-0.001187968942456364 5:0.02255281896172063
1 1:0.5119196516720761 2:0.05734839886125669 3:0.019921397000808513 4:0.02525556482787558 5:-0.06486655024644604
1 1:0.5477568557986195 2:0.05848603468736321 3:0.017877988670749058 4:0.010025096808761983 5:-0.0354121722706638
1 1:0.5679561280668975 2:0.07781957525126557 3:-0.005793772310671489 4:0.003647006347579627 5:-0.01560763775478479
1 1:0.5137863297869688 2:0.041392184734615575 3:0.0779106152547024 4:0.00987898133868777 5:-0.04309147133819875
1 1:0.5113869090037269 2:0.045516925833609403 3:0.0644912866950474 4:0.014843756962063373 5:-0.049772026706272315
1 1:0.5251301105409953 2:0.11751655397249369 3:-0.0921214587654228 4:0.04406536306481712 5:-0.030800406087052215
1 1:0.49441657460906685 2:0.03457552093223518 3:0.07413500583021786 4:0.016208266468350052 5:-0.05708975426093147
1 1:0.5211594891409482 2:0.03387808375808515 3:0.06559448754776231 4:0.007397609783582133 5:-0.04370670621836228
1 1:0.545707317812856 2:0.028825627569670994 3:0.06375513989799828 4:-0.007742740270334984 5:-0.02191458467510198
1 1:0.5000966526253807 2:0.06980467226742557 3:0.023749995380265822 4:0.031709115552938885 5:-0.04250784196923209
1 1:0.5566062232075824 2:0.0827421874604825 3:0.0010256193687785426 4:0.0028911072543590707 5:0.010963840119471982
1 1:0.578056910180544 2:0.08613631783061199 3:0.044892063247068265 4:-0.018157130199692645 5:0.046180240926334964
1 1:0.5219580650017756 2:0.11020349230971159 3:0.02403317466405514 4:0.0150665474666875 5:0.035331637725896786
1 1:0.6044803843057547 2:0.13704997073399167 3:-0.028345335140225282 4:-0.021056924320029136 5:0.1105363268295
1 1:0.5952858825849454 2:0.17873924297120458 3:-0.08641804247648485 4:0.0006890592677929247 5:0.12662609411525455
1 1:0.6091686945275253 2:0.13664700666471324 3:0.005387519773168819 4:-0.0285007064343952 5:0.13259262103683325
1 1:0.6124811718683862 2:0.147996810895387 3:-0.008258140092430448 4:-0.02306865466787766 5:0.1354075936464339
1 1:0.5678797071880355 2:0.15234135162047835 3:-0.05183285255747888 4:0.008996316976680945 5:0.08615784738577305
1 1:0.5964945740591072 2:0.14110856072217964 3:-0.04868954356082627 4:-0.0044364008870384315 5:0.09257181045948219
1 1:0.6203305449985901 2:0.14167847827402 3:-0.031373857682600315 4:-0.01833309122495131 5:0.10740333131188345
1 1:0.5967413189830756 2:0.14869315194557156 3:-0.058037719147089877 4:-0.0030458392649652544 5:0.09214225026165472
1 1:0.5792546634581738 2:0.13852314054490802 3:-0.042783483549349105 4:-0.0008294222174540416 5:0.08589908146025527
1 1:0.5628914970697038 2:0.12273712059326426 3:-0.0017050006856860304 4:-0.0018808313897069745 5:0.07582722840725442
1 1:0.606612607394984 2:0.12968968715851448 3:0.05174051333714586 4:-0.036673521684041976 5:0.14455624575212944
1 1:0.6089384745979279 2:0.15369636421968125 3:-0.0259073903467804 4:-0.01700795503622665 5:0.1365412372646645
1 1:0.5647069015473823 2:0.1721616215534169 3:-0.08476885098482857 4:0.014781162641216717 5:0.11973345044542484
1 1:0.6114384413784998 2:0.1642950274568726 3:-0.07801610228274834 4:-0.013340533737318314 5:0.15614924092446816
1 1:0.5612371650509407 2:0.08594324480785737 3:0.12806667922715795 4:-0.038481631830104425 5:0.12665299098973176
1 1:0.592049168002669 2:0.1675673542709348 3:-0.08612847470885676 4:-0.001082493295036283 5:0.13690657983244203
1 1:0.5350807295993089 2:0.13238242605555142 3:0.01243375482688944 4:0.0064645868314886345 5:0.09822728793179428
1 1:0.6168567889298905 2:0.14558044038348078 3:0.0060305944667651545 4:-0.03440597993717199 5:0.17250661584644006
1 1:0.5641585178404661 2:0.12309361514632212 3:0.027466204427674362 4:-0.016570980116852714 5:0.12155375270686111
1 1:0.6111153440212654 2:0.14076640855345005 3:0.01672054799542083 4:-0.03956621580284687 5:0.1787888965179108
1 1:0.5810437429418462 2:0.19675286016591265 3:-0.13174682511982747 4:0.010113815176422916 5:0.16431540975063202
1 1:0.6035804845376248 2:0.14168600491903924 3:0.004113249079108301 4:-0.032748607320647355 5:0.17182687535926558
1 1:0.57061271779328 2:0.14443045787316203 3:-0.004185776854819837 4:-0.01590455068157372 5:0.15163116047561817
1 1:0.6025613954987148 2:0.14764413343283836 3:0.0017806218445393963 4:-0.029870575148162458 5:0.17732823372670997
1 1:0.6154647941329247 2:0.16995335611644424 3:-0.014877393845331691 4:-0.02903808322489817 5:0.2032415174253596
1 1:0.5803333209525695 2:0.12181636908317085 3:0.1265597593256497 4:-0.04926975671126661 5:0.20074070471055208
1 1:0.6134277080478102 2:0.17376306478678483 3:-0.028700768958420688 4:-0.022000651514845163 5:0.19742664779917632
1 1:0.6287286658596677 2:0.16982916631059228 3:-0.023117248994195292 4:-0.03480015463006761 5:0.20633019792401053
1 1:0.6026785091860527 2:0.1700734978094825 3:-0.0038086147686342726 4:-0.02385175839936195 5:0.1933647387228349
1 1:0.6114422160113131 2:0.1813753224770993 3:-0.017801288195267183 4:-0.025518298834250445 5:0.20948708842459146
1 1:0.6091678175359353 2:0.17070141753095835 3:0.0040463971649249125 4:-0.03141731848993507 5:0.204340620082969
1 1:0.6327259128112537 2:0.1953207024789518 3:-0.042208869344922434 4:-0.03863664183679039 5:0.2469776291350119
1 1:0.5818183388962154 2:0.1646822889527732 3:0.014266476455680495 4:-0.021881996587982393 5:0.19148258259294892
1 1:0.604043979849242 2:0.22299107506974883 3:-0.139385816297018 4:-0.016461749230198282 5:0.2677477643932169
-1 1:0.5794704954304555 2:0.14354673656290326 3:0.09761397512598496 4:-0.055953886940431 5:0.22491953566712805
-1 1:0.5894834256884198 2:0.14363068000328383 3:0.06032735371282776 4:-0.04962810155479576 5:0.2147545947125658
-1 1:0.5605758620771124 2:0.14197906781215694 3:0.048045951773677334 4:-0.03207955500775972 5:0.17804482717878814
-1 1:0.6487112998949764 2:0.20964415184427876 3:-0.0903993819528797 4:-0.04251204810613482 5:0.26193558288539065
