1 1:-0.18574517616695782 2:-0.08597098416972962 3:-0.12354499348523384 4:0.15834196424453648 5:-0.03949182687677911 6:-0.024876931189453565 7:-0.03132744898613955 8:0.015082585714222937 9:-0.02694638418031923 10:-0.007881597900707603 11:-0.014905561995428099 12:0.021490577080780122 13:-0.02090802878509565 14:-0.021556394433649775 15:-0.028222354740694684 16:-0.00781690269268815 17:-0.007216327912637364 18:-0.026131096812366285 19:0.01570919031899098 20:-0.0015750434628310848 21:0.0016883215889181868 22:0.005174712935596409 23:-0.029516336189400028 24:-0.005945442232447303 25:-0.000690854042311782 26:-0.006265713884629818 27:0.011262693573527908 28:0.017406081070079918 29:0.0056075162690863885 30:0.004915267755736336 31:0.005914961003720184 32:0.00028026178244398327 33:0.006153410976991987 34:-0.002292586646983709 35:-0.0003922943790969232 36:-0.010787547807584652 37:-0.0011783297796837677 38:-0.0010565615692603699 39:-0.006544164966885493 40:0.0014112647028378406 41:-0.0010157093351383676 42:0.005558995777658901 43:-0.003579318616096814 44:0.0006491766186492145 45:0.00047358834762812295 46:0.008811131797859193 47:0.006818041321903178 48:0.003448567361411729 49:-0.0019479192908429099 50:-0.002009125256950472
1 1:-0.18731592293367888 2:-0.15282920780075865 3:-0.039811372406424475 4:0.13804371257521042 5:-0.03893405392081609 6:0.0008845200082137539 7:-0.036043902980688415 8:0.013005977165340372 9:-0.019595982671224137 10:-0.026313523949531875 11:-0.010316842023729692 12:0.007093998808842527 13:-0.03308633901318136 14:-0.024607772857458146 15:-0.021725269236336324 16:-0.025246350821110354 17:0.00011999312246439582 18:-0.011480168395542533 19:-0.0005823607028370443 20:0.008275055156000459 21:-0.0012207293346068022 22:0.0009930543488095498 23:-0.020697082303271434 24:-0.00017483079882689586 25:-0.0008374144015697157 26:-0.014757462008103458 27:0.0016259005051696852 28:0.011359871308389165 29:0.01108915623439257 30:-0.0009318592294051201 31:0.0049117265969403825 32:0.00021605363724316873 33:-0.001636809542954672 34:-4.8475273576546914e-05 35:0.003265129191723985 36:-0.003425883172542093 37:0.005437001694069328 38:-0.00248998088786429 39:-0.001384831671050679 40:0.00047019109025080597 41:-0.007647118977418722 42:-0.0012683444415881552 43:-0.002909462511543094 44:-0.0003173469899492589 45:-0.0025226504776063863 46:0.0025404018454486576 47:0.008472866767238633 48:0.005398013384733116 49:0.0006256636520282945 50:-0.00011262346864553824
1 1:-0.1992333410386098 2:-0.22588908382299336 3:0.07644402239328625 4:0.10012714735277056 5:-0.008654270805335994 6:0.01495616947007098 7:-0.04483021985530541 8:0.030172539071712693 9:-0.026860728551294313 10:0.00158793929746609 11:-0.03929813144495278 12:0.01476574519074468 13:-0.044487799443916974 14:-0.012027807645347898 15:-0.006824019524321502 16:-0.020928526781859434 17:0.002375973213216034 18:-0.0017088347512547787 19:-0.005796718406065124 20:0.018439371373815124 21:-0.0049602205292368935 22:-0.0034189384974374513 23:-0.023848506312971977 24:0.003053477033815473 25:0.0006485524618754972 26:-0.017891519369005786 27:0.0004202266883470999 28:0.01448925990442915 29:0.010027706659313811 30:0.0002471819290242004 31:-0.004066799587455555 32:0.004213590192612145 33:0.004646161497343081 34:0.004509337237961297 35:-0.005752403501875726 36:-0.006122422418687556 37:0.0036684892907625586 38:-0.0038324274441544313 39:-0.001229061237807979 40:0.007123704124546129 41:-0.009253131303166948 42:0.0027957346249466927 43:-0.008464857253264995 44:-0.005903490065671534 45:-0.001393517856180802 46:0.0006803473053297975 47:0.00718684345054843 48:0.008673542721067563 49:-0.0025991268294149345 50:-0.0034201353436889917
1 1:-0.17166083143410782 2:-0.20553498721591157 3:-0.022923635682452568 4:0.1107831556552839 5:-0.038963705079268544 6:0.04190500495600922 7:-0.042639069625661274 8:-0.00047757084767801293 9:-0.015898383009143383 10:-0.015903443780802058 11:-0.007398310539998298 12:0.02233293224565829 13:-0.035109999096962906 14:-0.02557026841363418 15:-0.022363338340587506 16:-0.0163984995790913 17:-0.008301822315822396 18:-0.01496683952043301 19:-0.00010190938742629142 20:0.016564707912518545 21:0.006064569672399833 22:0.008145027608001953 23:-0.0073479471232406595 24:0.005854980122641077 25:0.003804241025047194 26:-0.014769915890136587 27:0.0033223346894494573 28:0.011624858370528065 29:0.008136472966303196 30:-0.000539438430150742 31:0.0025595282390233967 32:-0.00021785860780167664 33:0.0015997282056159027 34:0.0037156415371533344 35:0.0027955052828724757 36:-0.007837776960082244 37:0.0005721951326381515 38:0.0011334713475563123 39:-0.002459647598505069 40:0.002631322722738136 41:-0.014565585855955816 42:0.003078265076803576 43:-0.005212944628136085 44:0.003799913899708897 45:-0.002299945360436551 46:0.002085641884312413 47:-0.0006857201264771594 48:0.005016088640141863 49:0.0038148224016240316 50:-0.004123592822043259
1 1:-0.1667806687864041 2:-0.3061620034566894 3:0.14813612840067478 4:0.042850391147827564 5:0.018651204727878005 6:0.030157372878297492 7:-0.08795644987911909 8:-0.0131987147790609 9:0.03744922536265928 10:0.019757251681545185 11:-0.04454348683448471 12:0.02255360079162666 13:-0.04924483959724053 14:-0.0005806045451720407 15:-0.0035086598138456175 16:-0.005844323801635264 17:-0.011904996907301015 18:-0.0073550902746708086 19:-0.003980957105311067 20:0.02252961752280669 21:-0.007618897341500572 22:-0.005298340328475421 23:-0.005308539547752202 24:0.00665697759488121 25:0.011244341730149373 26:-0.01099190398789296 27:0.0037146658678379324 28:0.005631338837557391 29:-0.0011060149006981781 30:0.009276093895008126 31:-0.003678984081530893 32:0.0037778845175350634 33:0.0032023163027202015 34:0.007510027389013494 35:-0.0020728903255197917 36:-0.009143524718214393 37:-0.0016546659295192338 38:0.0017814298372275193 39:9.986714109884269e-05 40:0.0012211653261536316 41:-0.010384906365020074 42:-0.008506191188220035 43:-0.0089852277438842 44:0.0007079900843083515 45:-0.0012503148036079863 46:-0.0024291341261841928 47:-0.008537974717132213 48:-0.00442297707257866 49:-0.0030917658678818304 50:-0.0032545127018365518
1 1:-0.1802638490875612 2:-0.038468410095351104 3:-0.17307302604271224 4:0.18067639274289332 5:-0.03739879084470317 6:-0.08418589892781503 7:-0.033413207763782635 8:0.013580749123225024 9:-0.04537506106114817 10:0.02755578941177774 11:-0.023737542679435546 12:0.03688897203179073 13:-0.015579744427445663 14:-0.007876054659640322 15:-0.024094827051623583 16:0.018759269637838284 17:-0.018899399736644458 18:-0.01816439968689138 19:0.01421393423815824 20:0.014582200238809108 21:0.005104725097532456 22:0.009369180618219359 23:-0.012816108063880192 24:-0.0022020840010670267 25:0.0008078306986580847 26:0.0021198448320322843 27:0.016205042996876834 28:0.023370898856354808 29:-0.008131913845129143 30:0.0034296815886838156 31:0.0030492704533465736 32:0.004838309371485529 33:0.01347145818377257 34:-0.0004993059950859071 35:0.014992009504947092 36:-0.007481428428898345 37:-0.0014385785655052679 38:0.01229375878104008 39:-0.0036125577471987098 40:-0.0014929953295623934 41:-0.0047795115822758675 42:-0.0018756531317608138 43:0.0003191429976469144 44:0.0037730252115710274 45:-0.0030360017136069704 46:-0.0020012130644522447 47:-0.007225498706305133 48:-0.0005974850663086877 49:0.004035962179765483 50:-0.002582224207811441
1 1:-0.18831053786935809 2:-0.1668918251157867 3:-0.01199273616776828 4:0.11385668504630304 5:-0.03286514717688914 6:-0.051599207638521376 7:-0.035974656782139736 8:-0.0029468165068060725 9:-0.03905473509934531 10:-0.002292917297502959 11:-0.01300761426177986 12:0.030619603630806395 13:-0.014170813083494287 14:-0.016277059153142568 15:-0.019954853893362802 16:-0.0008310161966117377 17:-0.004100907053716607 18:-0.0016634665231317017 19:-0.00228318831805236 20:0.025508291783982874 21:0.003027503165115141 22:0.013110776605867822 23:-0.0029496620384331044 24:-0.0014792222695141563 25:-2.902264412105518e-05 26:-0.013145386499623317 27:-0.002055131986890206 28:0.018622726518816347 29:0.005343558399350062 30:0.01143858132417598 31:-0.004565408285566622 32:0.0012279598731253344 33:-0.00587850227957795 34:0.0031535996527651006 35:0.012605817336010783 36:-0.003957227856592358 37:0.007475531121086905 38:0.003627883466475171 39:0.0059159375544643455 40:0.003751670263734457 41:-0.0030866490394317256 42:-0.009741820497863004 43:-0.002927099938425385 44:0.002019347171586146 45:0.010817108472867591 46:-0.006275789883921889 47:-0.007883177141187072 48:-0.0017942646114006474 49:0.001825000652940641 50:-0.0022820885025065735
1 1:-0.15888325866266564 2:-0.14096713891420468 3:-0.07458700743304797 4:0.13172345689519496 5:-0.03815511976012509 6:0.023930824705419275 7:-0.023379424634860528 8:0.010139906970937583 9:0.004346847728893306 10:-0.010308438530770063 11:-0.021199180682650226 12:0.013660103269323093 13:-0.02493655658837278 14:0.000875486724095131 15:-0.010496967897704376 16:-0.010095509374788236 17:-0.009936626227836937 18:0.011388355315561116 19:-0.019134003662306297 20:0.017067497978762322 21:-0.004801190274518764 22:0.018308435275670214 23:0.00598431892991395 24:-0.008872778267939217 25:-0.004038361396207677 26:-0.010433961931819833 27:-0.0016179451343551641 28:0.011170542382400728 29:0.010349198916671094 30:-0.013852220359325217 31:0.004983128253433361 32:0.004214096391543353 33:0.0097486491255926 34:-0.0013859464016570482 35:0.009736558475846199 36:-0.002154503264011594 37:0.0016709451290732556 38:-0.0027125076905180805 39:-0.010234192252582406 40:-0.010816148509498476 41:-0.002911935058221754 42:0.003472125509269965 43:-0.0028423543559902738 44:-0.0011541390260943736 45:-0.0003364228727858929 46:0.00197669728064679 47:0.0011483845561087065 48:0.005903416199211476 49:-0.0038921101346342333 50:0.004843253318562309
1 1:-0.1510562605820955 2:-0.3145678950343342 3:0.1622371526472499 4:0.03746069736266425 5:0.006985933484035689 6:0.0583332044766341 7:-0.07840751443907408 8:-0.0159875960742617 9:0.07823505640898086 10:0.02716111059489399 11:-0.04357394258251322 12:0.03052333841795103 13:-0.04440862632317332 14:0.014369948181903701 15:0.009245443647525785 16:-0.0007570846466905777 17:-0.008763905028129898 18:0.0141416138578208 19:0.000989226809115151 20:0.02100438819425067 21:0.0026092842996832044 22:0.02609809566029654 23:-0.006978121043054208 24:-0.01815836510746919 25:0.017231416071695094 26:0.006030540102624986 27:-0.015109883658239651 28:0.0004445868871873447 29:-0.003621997569311402 30:0.016656892601886387 31:0.004826409153716748 32:0.011456437578582558 33:-0.0010119804462829628 34:0.017092415175078694 35:-0.001005068889405886 36:-0.008132968904524154 37:0.015812266433681735 38:0.001263226977708165 39:-0.0013565154385844188 40:-0.00010385307600906633 41:-0.010482354750633032 42:-0.010276550408094129 43:-0.0017588987356168193 44:-0.006586304118356588 45:0.0031384989203376385 46:-0.0017436439945827994 47:-0.005285794896274284 48:0.00221095674428296 49:-0.0015844617455775846 50:0.004001802603253103
1 1:-0.1698533252655734 2:-0.147203361360664 3:-0.01630618836963567 4:0.12479995708172638 5:-0.03554274042922822 6:-0.051381478328586694 7:-0.044721383429534 8:-0.007446787898824916 9:0.0028198048147489345 10:0.0012330077828105572 11:-0.02647749281232488 12:0.02645091736288605 13:-0.027232421456114646 14:-0.005548396007475684 15:-0.02011277578755108 16:-0.009415705524340146 17:0.0009806518489847938 18:0.009720350492110164 19:0.0011566009602816544 20:0.007506649354596526 21:0.0019753036746579184 22:0.029975481982125938 23:-0.012280068752087245 24:-0.011772462609874324 25:-0.009187580422533195 26:-0.004326515813055351 27:-0.011521965905618516 28:0.010679766939931994 29:0.013211045820470484 30:0.0001778928801645474 31:-0.005495119117648809 32:-0.0010195255236108243 33:0.002380847318566911 34:0.0038136897499763053 35:0.004237931405111842 36:-0.003468415428315552 37:0.005682334340715717 38:-0.002679273630149285 39:-0.00827852895796317 40:-0.0033747804018837467 41:-0.0053625040149778685 42:-0.014126995073266653 43:0.000967293450784338 44:0.0030024360856064454 45:-0.003659564904443877 46:0.0019058330765135147 47:-0.004186472318466175 48:0.003067659202226722 49:0.007276694363779697 50:-0.004791591145802505
1 1:-0.14779596003193815 2:-0.1116371557831262 3:-0.12289586415415021 4:0.15770273966032666 5:-0.05731368781081979 6:-0.013381766016577 7:-0.02694096008564949 8:-0.0016862797785393516 9:-0.02346743432104067 10:-0.006980107679630339 11:-0.023412796750843463 12:0.019465290990097 13:-0.018103800711431688 14:-0.014181221823692032 15:-0.03328954748142967 16:-0.0013965901174187861 17:-0.015712714169515626 18:-0.02207122142224355 19:0.001092050361178154 20:-0.00501798233535092 21:-0.0037955270252076866 22:0.025983911565237973 23:-0.01625624684893309 24:-0.008297649016033574 25:-0.00906276236330026 26:-0.006292679492049402 27:-0.0041641693583588145 28:0.013644845586131885 29:0.0017917616962051372 30:-0.00457163591748566 31:0.00037091806982939013 32:0.0014317286476000105 33:0.005895018521127338 34:0.002637299783814718 35:0.004558713029298873 36:-0.004714450090261935 37:-0.005816276223079601 38:0.000945908991245891 39:-0.007903049374478348 40:-0.002185636179277247 41:-0.007050272727479598 42:0.0017904901909416358 43:0.002390300038319089 44:-0.0031568240715864637 45:-0.0031533141826250496 46:0.005422004867490023 47:-0.00020906502083377007 48:-0.00013536942342597287 49:0.006473099620936748 50:-0.00414536763338933
1 1:-0.1800774405212264 2:-0.26912392226596155 3:0.1655707271453177 4:0.08297775095211257 5:0.011502194092038499 6:0.022348466429503704 7:-0.039532080789062334 8:0.04201322748535947 9:-0.015033273833027466 10:0.04075975063493359 11:-0.07498282512671181 12:0.01671800084262276 13:-0.04096021196204586 14:0.013071772972727267 15:0.007021336582596434 16:-0.000654212477707708 17:-0.01035634012038188 18:0.005040691621836915 19:-0.020498615234934715 20:0.009069417245590898 21:-0.02019292273371355 22:0.00010436442272167452 23:-0.018477817773591827 24:0.002694832819212522 25:0.0011352613075135652 26:-0.016016285002047652 27:-0.01758972251778395 28:-0.0075193499263500364 29:0.0007965019282754632 30:-0.006923771738697835 31:0.006991385382893581 32:0.014286936151144009 33:0.010553004446437812 34:0.013457324812383657 35:0.004181979741362842 36:0.007069767897494018 37:0.0002785796136847221 38:0.0023418738642686622 39:-0.005679711352454217 40:-0.00024355933092201675 41:-0.021175021658529206 42:-0.005247373559243002 43:0.001003222976969944 44:0.0007954548461617328 45:0.0014863654102973654 46:0.00016625611250399748 47:-0.00734227713804449 48:0.003180856161252828 49:0.00954743340060499 50:0.004994392994188947
1 1:-0.08496742476747071 2:-0.18989428749314072 3:-0.13955503479169112 4:0.110954368459728 5:-0.0299209709011155 6:0.10822908877326116 7:-0.049247394664521396 8:-0.041599896573651124 9:0.02009215507602462 10:-0.003994068818446346 11:-0.0482657100682542 12:0.00055497637190903 13:-0.03919309577256499 14:0.006574749256135076 15:-0.02828526119995068 16:0.014434379308672826 17:-0.031302423342061285 18:-0.016976841274883688 19:-0.0036360722307449012 20:-0.00541470447713604 21:-0.0012858244395147246 22:0.02533986590937201 23:0.030346743281262516 24:0.0029525370440358365 25:0.004122600091279807 26:-0.00887166613358268 27:-0.012651513588108496 28:0.008814408410106774 29:-0.012877637161715715 30:-0.010100612600490144 31:-0.015577797959704136 32:0.005936381775251379 33:0.010593864575609799 34:0.011494987706338673 35:-0.0009817450757914452 36:-0.00026606442250099414 37:0.010478909130374105 38:0.0035873734729894888 39:0.009652992228626988 40:-0.014975985243546142 41:-0.010355144889485097 42:0.0013086035714867609 43:0.01322976782110107 44:0.0006992511474375714 45:0.0008716117938769403 46:0.006818711725960963 47:-0.00019797852169441826 48:-0.006813864591229761 49:0.006671811224850494 50:-0.00451418711023629
1 1:-0.18487727740426635 2:-0.14693357981824756 3:0.023220649462047913 4:0.16524410874386367 5:-0.021491171120618904 6:-0.06914919769826841 7:-0.019866866758993296 8:0.015249599138853154 9:-0.04604909334492506 10:0.017523095925918122 11:-0.042635384077609126 12:0.03141550278039919 13:-0.019835800304578273 14:-0.005135342755859286 15:-0.026564632411084456 16:0.013564818886210266 17:-0.0035191911966681814 18:0.00554031563533788 19:-0.012173973337704426 20:0.0042117915627101835 21:-0.00899696798522478 22:0.016052538324128753 23:0.0074091778617395125 24:-0.015162470523748918 25:-0.002231549942822067 26:-0.009876947201031471 27:-0.016295319485351237 28:0.006881022564101412 29:0.005533455130022727 30:-0.009556494786691586 31:0.0018054492645130597 32:0.005263620760974184 33:0.006173506258116758 34:0.003184038268037854 35:0.017439044656215322 36:0.0016464328349127966 37:-0.0009612456087500854 38:0.010688510264800279 39:-0.0001722483995651638 40:-0.002380164068100099 41:-0.0008380298754651992 42:-0.0055281234557205084 43:0.0062622514921660925 44:0.005398307390100316 45:0.004268208798062781 46:0.004687145796261816 47:-0.0048701303020815805 48:-0.0007951123928268567 49:0.016657909517512556 50:-0.0038961415242869633
1 1:-0.13681987747042348 2:-0.13002509591482136 3:-0.10997738517975202 4:0.1536491641730569 5:-0.029993569042313224 6:0.003746154384073644 7:-0.01726311407636814 8:-0.03600844246136442 9:-0.026540620360623813 10:0.03030680667884162 11:-0.0384631820001018 12:0.040125060652669374 13:-0.014779840080623188 14:-0.008211397887015323 15:-0.02872824339578291 16:0.016955319163439064 17:-0.008639799902995342 18:-0.00939322054590129 19:-0.009549066757586863 20:-0.014889575509585294 21:-0.0016566916862541133 22:0.015929991246942617 23:-0.017061997655351428 24:-0.025659445867762355 25:-0.019693457712565234 26:0.004700157419210591 27:-0.013624975057952337 28:0.002005381625657391 29:-0.00524715035928537 30:-0.0081940141479185 31:0.003934988747865244 32:0.007074792698909854 33:0.0023797391914441614 34:0.006714761480665763 35:0.006099416103807991 36:0.005284835441972221 37:-0.006934701637324141 38:0.008380904949573754 39:-0.002803980473694085 40:-0.009482024214738068 41:0.0018584193252396382 42:-0.00028493071360596867 43:0.00924783149000474 44:-0.007933951986156004 45:0.004751578682656177 46:0.0014536172497048383 47:-0.0030936458540585902 48:-0.0014229473659162963 49:0.005722012633642847 50:-0.003360240858340896
1 1:-0.1966255924405845 2:-0.22595029457254207 3:0.124772305968696 4:0.10496810172463901 5:0.011151858273686335 6:-0.018130316743526026 7:0.0090207446404732 8:0.017866624185321874 9:-0.09163696038327132 10:0.027666751673485906 11:-0.06940926838882125 12:0.033504034757292245 13:-0.016460065659953785 14:-0.011553024872771114 15:-0.014077571981483475 16:0.005830019699315934 17:0.019373937684692283 18:0.009902682484813158 19:-0.03716970790033054 20:-0.004739697029289051 21:-0.019952943165579252 22:-0.022013237936928526 23:-0.02844696529559698 24:-0.026915537244951746 25:-0.027066219011092164 26:-0.014001670047944208 27:-0.03103767538220316 28:-0.00976380714969329 29:0.009658154046815016 30:-0.008484404678168318 31:-0.010100040475507648 32:0.002207609390630882 33:-0.005013056138124711 34:0.01373535351713055 35:-0.00564400524719574 36:0.009902854030367574 37:-0.009811654257701224 38:0.008892644259147929 39:0.007266263678164957 40:0.004353284790242579 41:0.0014403185236599638 42:-0.007446716460443099 43:0.006207027163949788 44:-0.0073869264082748205 45:0.003929975214407707 46:0.0028099734421331776 47:-0.00023865383564065402 48:0.007406501632770863 49:0.004047353223747029 50:-0.007464334302653166
1 1:-0.1459868355604976 2:-0.07585663523011746 3:-0.15043314431770496 4:0.1654892718359547 5:-0.01732504758500548 6:-0.02498959940252754 7:-0.006005406550261961 8:-0.019489397723610424 9:-0.03811558013997075 10:0.03452689747437426 11:-0.024447108738218187 12:0.03691825426967008 13:-0.005368349269406994 14:-0.017625674935465373 15:-0.027216316909840152 16:0.02987959306339641 17:0.002969367360012125 18:-0.01729992542912296 19:-0.007762487029440657 20:-0.02436535589505362 21:0.02414898789855305 22:0.006705554643005492 23:0.006147137073794022 24:-0.025579156003678154 25:-0.019537489617472197 26:0.001109217088142978 27:-0.017714432083352723 28:0.0012042856831018384 29:-0.007683960487035816 30:-0.017585044805165564 31:0.007751228578263967 32:-0.004443802964868699 33:0.00860630942572252 34:-0.0011081031171449708 35:0.012229736981707052 36:0.00451190083970541 37:-0.012698445525362968 38:0.013564954116579904 39:-0.00548348066813142 40:-0.012543538593580279 41:0.0069901547820685654 42:0.009589886752252107 43:0.0005329442702798927 44:-0.0010369028291170802 45:0.0021407836481837647 46:0.002245190496181705 47:0.0023394277593244348 48:0.005173770478662515 49:0.010546630380799065 50:-0.011225172713629713
1 1:-0.1428396373082509 2:-0.2108950703787724 3:0.013674135721015428 4:0.10420847137068812 5:0.003374073386665441 6:0.03239905948342171 7:-0.031805346444340174 8:-0.04671774130606294 9:0.010058008160901062 10:0.0015076387897807915 11:-0.009362684768873343 12:0.021372286449944704 13:-0.03801748162658287 14:-0.015004337315634624 15:-0.007453713255996756 16:0.009965400844105745 17:0.017716085500343537 18:0.007191745175119874 19:-0.024792676306690527 20:-0.009579646098895628 21:0.02548933850965828 22:-0.004663638678333474 23:-0.008628024373674428 24:-0.025734841244433794 25:-0.013439145361385968 26:0.006719563872377989 27:-0.016472651421301755 28:-0.011151415798637121 29:9.732765220635264e-05 30:-0.022829635426249995 31:0.009122794079203347 32:0.0009992672603224317 33:-0.006901970155524735 34:-0.0017142881946641871 35:0.0020330065772875107 36:0.01285376720404568 37:-0.0003638177129912275 38:0.002704312838933469 39:0.006906535475910899 40:-0.005329204875966073 41:-0.0006357402410443616 42:-0.0008989795281971373 43:0.002164435936235349 44:-0.01270260101728432 45:0.004793516557574422 46:-0.00946201722796978 47:0.009426791674410384 48:0.005542907679644854 49:0.004742287458105024 50:-0.011535334731755864
1 1:-0.15492106071066553 2:-0.1759827774736458 3:-0.024284196879614382 4:0.10578222864561714 5:0.012713976052389322 6:-0.0066386666279192345 7:-0.03182995816194134 8:-0.042784854800069334 9:-0.027793544625413596 10:0.011968286192967081 11:0.002029388256442367 12:0.04040242891711936 13:-0.03704113488670189 14:-0.021503687757207082 15:-0.006610246315730218 16:0.014305297698718408 17:0.015896793278357364 18:0.007111118715571164 19:-0.011382641603769197 20:-0.00695908225637085 21:0.030245608164528363 22:0.00685453283571564 23:-0.002983585257300086 24:-0.03073090114010058 25:-0.011147827342728952 26:0.009953303365356086 27:-0.007982628325701733 28:0.00011747964858270857 29:0.0022687030843121375 30:-0.0054072142105472945 31:-0.00327931054206939 32:-0.006971633317006613 33:-0.007054116528569018 34:-0.0005274564539529524 35:-0.001338087294070345 36:0.006336693438798157 37:0.0004293558763804259 38:0.0052050442562690015 39:0.0012774802141596198 40:0.002170151703322417 41:0.01016667749779647 42:-0.0078072799412368075 43:-0.004450772135479172 44:-0.005353286918743346 45:0.0011948052197693192 46:-0.009182929840858651 47:0.00014474750831752412 48:0.003962651564051351 49:0.0012616292305500081 50:-0.008911385491705308
1 1:-0.1000159363264791 2:-0.17776709145550817 3:-0.13414541137974803 4:0.09197658545796047 5:0.014876626706766052 6:0.10572191832065966 7:-0.028824306537849526 8:-0.058486151744218236 9:-0.022401876832769382 10:-0.014127840155556057 11:-0.012944174520812712 12:0.008671794662076808 13:-0.04623681079563836 14:-0.011159854365101656 15:-0.021919985813386313 16:0.016456630357029926 17:-0.010377560177478071 18:-0.016666747477595792 19:-0.00838791285980456 20:-0.022850940067025725 21:0.009847436199850262 22:0.003648742849949993 23:0.0114532682154989 24:-0.015245241669131377 25:-0.009584375478397234 26:-0.010133679296000057 27:-0.00894041711319516 28:0.00503083011831745 29:0.0035650421044901986 30:-0.0004315554428230622 31:-0.010357317516192274 32:-0.004345509746388636 33:0.0041204095221429975 34:0.0019341838725266671 35:-0.00042720061395232906 36:0.007764464024910147 37:0.009103486954955744 38:0.004485174323545459 39:-0.0011994277642468198 40:-0.003780707120802503 41:0.007521486325256406 42:0.0007604713029774703 43:-0.0024241002860731914 44:-0.0017679021850303676 45:-0.0015979230725109632 46:8.540159448128335e-06 47:-0.0028336930711122983 48:0.0015210683800469926 49:-0.006960101342145003 50:-0.007232008948324619
1 1:-0.14777131355043485 2:-0.03177422653229546 3:-0.20568421030119577 4:0.15915619358855898 5:0.013860756390254206 6:-0.04548563962690806 7:-0.014194356068176227 8:-0.010670399799705492 9:-0.07591874265647092 10:0.04238336163503625 11:-0.02459379414101735 12:0.04649375917561054 13:-0.016716725837159635 14:-0.012363967791608886 15:-0.017944677506153233 16:0.03889481594100036 17:-0.011550673220370762 18:-0.028400178869355055 19:0.0027519322371656278 20:-0.008825928875572632 21:0.009788798516006302 22:-0.004493484501614736 23:-0.022552565122319557 24:-0.025157541097579256 25:-0.011674700955896282 26:-0.0023323728784255928 27:0.004731508077312844 28:0.009097036822086554 29:-0.0051213892801645605 30:0.003394217241041203 31:0.009648963319177023 32:-0.0035849689246430375 33:0.003893654291270145 34:-0.002207453056565995 35:0.003471837641459686 36:0.007602078605724967 37:-0.00042769707918214814 38:0.009768177393549892 39:-0.000411181458657775 40:-0.005549832581484062 41:0.013142323035298472 42:-0.004752673564323158 43:0.003600174701403055 44:-0.005083385768940754 45:-0.017195176734830713 46:0.0021410209498078404 47:0.0005343881790287955 48:-0.003044852983144471 49:-0.0076235540712486765 50:-0.005935283829405396
1 1:-0.17830044063908268 2:-0.15146538027688816 3:-0.009945772120998456 4:0.11768158551145053 5:0.017416574085292208 6:-0.043786363244542444 7:-0.03108705550251357 8:-0.02229003050838192 9:-0.05274692213091693 10:0.02208987001691311 11:0.0014659348377344047 12:0.027038700646539033 13:-0.03195800522355672 14:-0.020447556551157098 15:0.00040829039848301954 16:0.00014288463307180269 17:0.015667163737005347 18:0.008110969065417377 19:-0.0032762717226334902 20:-0.0013446886913577203 21:0.021748951304089135 22:0.0041010122520605 23:-0.001909889563682255 24:-0.019044344315640796 25:-0.01876886792258623 26:-0.00544375644218874 27:-0.003681739244097512 28:0.0036424309344242414 29:0.007021568810053811 30:-0.0035446735720611683 31:0.002337775040293734 32:-0.005279089315488688 33:0.0012972437830807773 34:-0.0024831845084934533 35:0.004757804779551499 36:0.014092408649130791 37:-0.0030656544538134613 38:0.0027588050800600923 39:-0.00611873588469761 40:0.0024358136303080902 41:0.0046804740463166905 42:-0.0008654755974756064 43:-0.003486383294602182 44:0.0031808865504937165 45:-0.005898931064631719 46:-0.00921971967075721 47:-0.004492216269816418 48:-0.00284854489713934 49:0.001160374250270435 50:-0.0025338556680962717
1 1:-0.17575027294983597 2:-0.2794334575696318 3:0.13559477788356658 4:0.04604744183001659 5:0.04751786463063051 6:0.016675525676100658 7:-0.04797028411814071 8:-0.015671074056717332 9:-0.04251722874332502 10:0.03875997632909138 11:-0.010495503723545902 12:0.04029525465603495 13:-0.033481092698685475 14:-0.018513536495353197 15:0.00981134608767551 16:-0.004343878556035286 17:0.017245694090431255 18:0.010249536094833603 19:-0.014010740349954164 20:0.0054945150641545135 21:0.0056110566532440636 22:-0.009456484589029892 23:-0.0027748672556926653 24:-0.018224855594602574 25:-0.006559678906990971 26:-0.015924538836607854 27:-0.008258534353555667 28:0.0007734374927146001 29:0.010076447097283675 30:0.00511111886257317 31:-0.003393157487431969 32:-0.007255474381940414 33:-0.01565859251917815 34:0.002394538918356958 35:-0.0011662389231666672 36:0.01363140938086147 37:-6.292980297824182e-05 38:-0.0009838496950928931 39:0.004209248105849448 40:0.010573936097599306 41:0.00605940715134233 42:-0.0005392487601344198 43:-0.004600690412093707 44:-0.006049854896079218 45:0.0019523805587641939 46:-0.008665901998883375 47:0.0034892744260553703 48:-0.003357792443777462 49:-0.005065484781171296 50:-0.0058315376859133135
