1 1:-0.06625928043705975 2:-0.279694249475417 3:0.006799539837409675 4:-0.14538323882682017 5:0.023881969368997127 6:0.018947786309363022 7:-0.08862052463822508 8:-0.0899332339285116 9:0.08280021153279167 10:-0.0030865104191826367
1 1:-0.11493000690139916 2:-0.21819060769742063 3:-0.05281333819718338 4:-0.047839216198660287 5:-0.02565266833177808 6:-0.0022167875241364357 7:-0.034482746111035835 8:-0.05441595751317098 9:-0.025451760009924638 10:-0.015529463659938125
1 1:-0.14479484538170204 2:-0.3387728163058123 3:0.19459736763405477 4:-0.12105639084185495 5:0.05628976163815321 6:-0.009328779561136381 7:-0.0871435079962207 8:-0.008097322909855246 9:0.01681312504395213 10:0.09990540773745572
1 1:-0.14053513126616518 2:-0.19650366608836023 3:-0.024825117296537212 4:-0.025257042508958997 5:-0.013799961818551448 6:-0.0379334450963407 7:-0.02000781382264243 8:-0.021866347635529214 9:-0.06506870748455997 10:0.008413552710076986
1 1:-0.1338393043332735 2:-0.1736274376926414 3:-0.048525638859022543 4:-0.042435191093282906 5:-0.014895097764839719 6:-0.06290090183260527 7:-0.011548512902955584 8:-0.019080932163457263 9:-0.07877224990497662 10:0.004058512541042361
1 1:-0.11279301703474685 2:-0.316059005932445 3:0.12706530142090613 4:-0.12758258116414653 5:0.03125068627350291 6:-0.031186501432700558 7:-0.07317882663949238 8:-0.044413091292498916 9:0.014452460023146253 10:0.04481326795614774
1 1:-0.15621038804207607 2:-0.24959700511443228 3:0.08337117170890329 4:-0.05140669966937908 5:0.014206330814368083 6:-0.03922141335874735 7:-0.009897070063027544 8:0.005494316495692972 9:-0.07135771405626362 10:0.05327162922655459
1 1:-0.12492423557913639 2:-0.2617346792495743 3:0.05893307964384923 4:-0.08823762229631647 5:-0.00039406491440022564 6:-0.02615131294235809 7:-0.018975066806312522 8:-0.03379791257976942 9:-0.027575302621800427 10:0.021616496400291597
1 1:-0.14284748870610237 2:-0.25308002873420543 3:0.08989483278804651 4:-0.06234625382531451 5:0.02294364340965313 6:-0.030515189776862437 7:-0.014632920674768833 8:-0.02749849215745325 9:-0.0177177357307252 10:0.03620762658340015
1 1:-0.13467807586318253 2:-0.18197113926155292 3:-0.038463481201389156 4:-0.030784649864278545 5:-0.023174543648667 6:-0.049634138838640866 7:0.016403594572484508 8:-0.03353863487131693 9:-0.06672240955567144 10:-0.014103628716342255
1 1:-0.10269572341874571 2:-0.145520949315014 3:-0.0950315605863928 4:-0.07765820386009946 5:-0.017179541577337618 6:-0.0714110578398352 7:0.013626684410524031 8:-0.025173925811555524 9:-0.07064200176961889 10:-0.01847310128686189
1 1:-0.0636298595293221 2:-0.20007279777617798 3:-0.08319464801747041 4:-0.1230364618011858 5:0.0006791114974637827 6:-0.02016147083205204 7:-0.02475754482795372 8:-0.06197165425047305 9:0.004524937676738982 10:-0.012713715701690427
1 1:-0.13058659157050972 2:-0.1991491966169468 3:-0.00391336149915165 4:-0.10770326968101011 5:-0.005695968051304892 6:-0.06780807869060995 7:0.02390145628186545 8:0.006459053071149861 9:-0.10067389168386631 10:0.01708498776328518
1 1:-0.13547632487459374 2:-0.2838525130048128 3:0.1311608162867656 4:-0.1382713847488268 5:0.051110565396967546 6:-0.0401325596418618 7:-0.009224147859551222 8:0.004179121017766577 9:-0.055220109148508736 10:0.061886169394577785
1 1:-0.15604028982890797 2:-0.1578009732908619 3:-0.039106666687626836 4:-0.02579057011749207 5:-0.01702748392562369 6:-0.08265744372718534 7:0.031718662337887074 8:-0.026805609688992506 9:-0.09977965583421104 10:-0.017239183745796926
1 1:-0.16747429211509876 2:-0.25992517478953947 3:0.1375545352635322 4:-0.08542188524987732 5:0.04493117484477066 6:-0.04061922240931648 7:0.009013653105421168 8:0.010046367017969413 9:-0.04804447712439043 10:0.049728818632179116
1 1:-0.1054754583021495 2:-0.15266715320792298 3:-0.10575215617744861 4:-0.05820434806887877 5:-0.008361118805374016 6:-0.022748675826406488 7:0.011860381167838621 8:-0.03138147323599373 9:-0.034524245137308014 10:-0.00474274750657711
1 1:-0.09532182810082214 2:-0.07999191305729222 3:-0.22341258612796058 4:-0.024165829360692795 5:-0.012367189221224323 6:-0.010790363630075135 7:0.020807712380252752 8:-0.02123192413480745 9:-0.05390773601438074 10:-0.0065885257139232855
1 1:-0.09826416931003272 2:-0.24416880063545623 3:0.00390846388545668 4:-0.1341855059005273 5:0.002733256943384668 6:-0.007377406711327945 7:-0.019541250046512693 8:-0.023218745961361448 9:-0.02931562473813834 10:0.009787081636399547
1 1:-0.11926248145284071 2:-0.22205410897200245 3:0.03341127457077146 4:-0.12220532718285325 5:0.005212780259851058 6:-0.05143417696164696 7:-0.008308061147992894 8:-0.018268273198478707 9:-0.050902016097107164 10:-0.011580501402053427
1 1:-0.09017363529004659 2:-0.18246310255580392 3:-0.09319035979562282 4:-0.08566295073143619 5:-0.007765370286980504 6:-0.014468600983096823 7:-0.015286033082884117 8:-0.05298554260103802 9:-0.028164156776569346 10:-0.014332230863321338
1 1:-0.14323102337576588 2:-0.13892452167406497 3:-0.05509276043023666 4:-0.05417939990745829 5:-0.012566796584461668 6:-0.10239485702473283 7:0.015213247336774696 8:-0.00939092519025155 9:-0.09880889138747558 10:0.00525304279636769
1 1:-0.1004714733236528 2:-0.10116999138804592 3:-0.1674828961976991 4:-0.052105028359165334 5:-0.017679247518637874 6:-0.059653344352307416 7:0.020093006238789922 8:-0.03292909644559534 9:-0.07433625093933043 10:-0.01875796222525458
1 1:-0.06610700275709673 2:-0.2593281850247274 3:0.004390099523596897 4:-0.1558936068923045 5:0.0197804406653556 6:-0.021835201038723082 7:-0.04831851556909644 8:-0.0736947198517744 9:0.04150199567810354 10:-0.006567477951502299
1 1:-0.07449291520548351 2:-0.1696318244845152 3:-0.12480754080877299 4:-0.10478318620649608 5:-0.0015168027922514912 6:-0.01752636935543432 7:-0.004266776475257954 8:-0.05634920544614715 9:-0.022579394988874124 10:-0.019088109969263075
1 1:-0.11074896341266761 2:-0.31364240443953817 3:0.14958099410574074 4:-0.1740564470232523 5:0.07388798737114875 6:-0.02990221681201031 7:-0.050111663283485264 8:-0.025137233835169605 9:0.016452556126739896 10:0.054024195889558126
1 1:-0.09665861738504054 2:-0.21545626897971462 3:-0.06840872955697004 4:-0.06691210161160058 5:0.00920234850576078 6:0.020553488102321302 7:-0.020470441980389328 8:-0.062278861919040786 9:-0.006312828012458182 10:-0.006269900481864651
1 1:-0.11270092749535773 2:-0.02614115155163437 3:-0.2726410961616287 4:0.03619229269918185 5:0.004432966023582243 6:-0.04678922664144138 7:0.008611252935106638 8:-0.01949975508103486 9:-0.07060266231182764 10:0.02613290584498756
1 1:-0.1450272959107122 2:-0.107985047490701 3:-0.12430795798081977 4:-0.0038132494446125095 5:-0.009941799722200308 6:-0.09262425456541892 7:0.0018415868744974667 8:-0.031385658520500424 9:-0.09393653861866455 10:-0.004027033750609257
1 1:-0.0747405418558621 2:-0.11691588158355415 3:-0.23973462009296467 4:-0.035277703002938185 5:0.010869435892475743 6:0.02863380162862616 7:-0.019616970787641914 8:-0.040779998128078865 9:-0.04124274200242107 10:0.022176162689387872
1 1:-0.10148723154793692 2:-0.21325839638041005 3:-0.05043636145842114 4:-0.11615042519126258 5:-5.44404128159804e-05 6:-0.033337815306938065 7:-0.011529632298505557 8:-0.035752041599875085 9:-0.06079098078475423 10:-0.022615117125126566
1 1:-0.05362186040417034 2:-0.15319092939109202 3:-0.2208039863744625 4:-0.07951650547305189 5:0.006731798587147186 6:0.04281852206079889 7:-0.009572230538555146 8:-0.05547710225949898 9:-0.0414030960766969 10:-0.034009622819792855
1 1:-0.08470968183508962 2:-0.25716579612054485 3:-0.04965232820735279 4:-0.09967275875412686 5:0.011721398032170942 6:0.029615774042341732 7:-0.043346821773131004 8:-0.08128740334033478 9:0.003151010193867553 10:-0.013619034601629046
1 1:-0.08501107672419261 2:-0.25719388461388865 3:0.010396554074588329 4:-0.15912353203025417 5:0.03223005156311559 6:-0.04382825473911641 7:-0.0481093292241042 8:-0.04889930097328777 9:0.00649869353648487 10:0.016051732273823085
1 1:-0.11795641091635371 2:-0.3258810661329358 3:0.1867865795063481 4:-0.19526336992422355 5:0.10589849531351116 6:-0.05190148353126703 7:-0.07984730483156091 8:-0.007346210428514856 9:0.03774521262353127 10:0.11154274853984998
1 1:-0.10041286376201392 2:-0.1679632048171038 3:-0.13258170204624897 4:-0.07082737276716028 5:0.016595948148201214 6:-0.011071088772001867 7:-0.013141090101010156 8:-0.044219958427740666 9:-0.033582988604715855 10:0.021896267310068197
1 1:-0.1242249666636655 2:-0.021224273436005685 3:-0.28590928555286715 4:0.041893102895516385 5:0.010463710197890962 6:-0.058648005274152454 7:0.019212097456669804 8:-0.025570996858692307 9:-0.07413519669510873 10:0.03242176351851679
1 1:-0.054107818077635775 2:-0.12045399039988133 3:-0.2743030144660503 4:-0.07800201729161993 5:0.02094075797759473 6:0.05613360860907507 7:0.009034993091720178 8:-0.03402312457469034 9:-0.03269927020775264 10:0.0056276576034095735
1 1:-0.10179643951969058 2:-0.30186345708216267 3:0.06182089198123151 4:-0.15593438863420933 5:0.040620211886093036 6:-0.019457680940550018 7:-0.03718123642497217 8:-0.053652004049707325 9:0.011417940341003508 10:0.014932080650492384
1 1:-0.1037114005325237 2:-0.1254298426491959 3:-0.16279590450174133 4:-0.06684430766352348 5:0.0006009826273636028 6:-0.06486824446360213 7:0.015249839395906059 8:-0.051335013256421355 9:-0.05583152393674757 10:-0.027315282523322847
1 1:-0.14358792010822286 2:-0.20616278112155953 3:0.018344648833589425 4:-0.11551415069489587 5:0.019070716949041555 6:-0.084180817225677 7:0.017802181392189104 8:0.00032427051253654075 9:-0.08958488919134859 10:-0.0035802800144067995
1 1:-0.044533790732661845 2:-0.27195199384741436 3:-0.05524202450352153 4:-0.17721730385514267 5:0.021478493520190572 6:0.025605133216868057 7:-0.04139442542724928 8:-0.09155351008714083 9:0.059061679363253176 10:-0.03003681675726129
1 1:-0.10190581861495618 2:-0.29919871656654523 3:0.12530510314255877 4:-0.20381065514804889 5:0.08333066343800591 6:-0.05484825996884153 7:-0.050591298759196573 8:-0.018911514492939856 9:0.02362631414842737 10:0.05646818459139204
1 1:-0.06910392542709129 2:-0.20110867049429215 3:-0.11825581690600569 4:-0.14203835666897324 5:-0.0016016625647519147 6:-0.0011440771880438503 7:-0.00423949283686784 8:-0.05421952915434902 9:-0.0033848100497842586 10:-0.027944097651387233
1 1:-0.07130261458250241 2:-0.13439884910222671 3:-0.17791372365002478 4:-0.1122466012247614 5:0.006271323385799494 6:-0.027007827655912947 7:0.0026433615088090247 8:-0.03782263001857675 9:-0.02065127460401453 10:-0.020303746738981464
1 1:-0.1229308397612742 2:-0.19261391472042674 3:-0.021843967661916753 4:-0.13432047901141012 5:0.003293060514813464 6:-0.06675592245667368 7:0.02117066884130172 8:0.0030307682622461463 9:-0.07524966742923359 10:-0.008767234608143645
1 1:-0.07627000964115353 2:-0.15290258045682595 3:-0.1365586437805623 4:-0.12928047805497808 5:0.0023823316168646537 6:-0.014990761269434764 7:0.0066360408870148775 8:-0.022761301974938683 9:-0.013781267023367056 10:-0.008781946383948153
1 1:-0.0677053742572945 2:-0.12862491741549473 3:-0.17758611766417126 4:-0.1134640601313573 5:-0.011195254107521093 6:-0.007293807455053642 7:0.014540457858579433 8:-0.027960003115650542 9:-0.015304918786177455 10:-0.031860261071713025
1 1:-0.13776708196583032 2:-0.0719233379117077 3:-0.12558511644933087 4:-0.05204182280050115 5:-0.011063367524852917 6:-0.11283035301521419 7:0.03400805381366093 8:0.005844903005736196 9:-0.08006243103884711 10:-0.004294806268470768
1 1:-0.0801659520735121 2:-0.15057747947470343 3:-0.140136825492026 4:-0.11139045789559536 5:-0.012464701944162195 6:-0.008123173334323611 7:0.0038388401536338795 8:-0.03409150827980959 9:0.0013944026320881586 10:-0.021157611862293264
1 1:-0.08736356308030162 2:-0.11845082482212847 3:-0.1575705265393575 4:-0.11315172748061382 5:-0.03436598436301993 6:-0.03687377591197995 7:0.022736642586544856 8:0.001122682746320552 9:-0.03135637051239328 10:-0.024893109756901698
1 1:-0.04188886690068807 2:-0.10249365969729053 3:-0.23889859253990509 4:-0.12872665033879188 5:-0.018264220680574463 6:0.033008086223123415 7:0.015901132671252052 8:0.017068348657429695 9:-0.0013049555185497067 10:-0.00951809239193006
1 1:-0.07644241026527919 2:-0.08218775909744004 3:-0.2125395793688564 4:-0.10200248479405542 5:-0.04717867100686505 6:-0.03373571544289661 7:0.0370699473904821 8:0.007668042670876904 9:-0.02354949538680394 10:-0.03527339597345703
1 1:-0.054375766090122346 2:-0.2317043729158542 3:0.039442147245255126 4:-0.22492126269089005 5:-0.012852556508123857 6:-0.05824065295871313 7:-0.017734004020015185 8:0.0074721434186875175 9:0.08247236375307668 10:-0.03510337243035989
1 1:0.004809385568168762 2:-0.062294265398750305 3:-0.27813402566444084 4:-0.15743579976554778 5:-0.03284425178431451 6:0.05891500057385384 7:0.03009376261462489 8:0.060609241072718104 9:0.04262461598829782 10:-0.04067458119609409
1 1:-0.06547440616015857 2:-0.06769407957492501 3:-0.13722056464373583 4:-0.13860441257786307 5:-0.07000389118479305 6:-0.07295703545957205 7:0.04274135934768471 8:0.05456418530431334 9:0.014312240441413233 10:-0.05779824282048247
1 1:-0.027502272632127952 2:-0.16384590547322575 3:-0.05053186150879437 4:-0.2038237047977236 5:-0.06653822732521865 6:-0.02431561424090108 7:0.008110569265655978 8:0.038387508458452 9:0.0699350727202427 10:-0.0725324102114776
1 1:-0.037120895929305925 2:-0.10767920838065045 3:-0.09848899988683014 4:-0.16437872494279562 5:-0.09228862772571671 6:-0.06027425196341424 7:-0.0037463235946670753 8:0.07317709439725872 9:0.027022005653877954 10:-0.04003192926307653
1 1:-0.04679481352902622 2:-0.19906100159715415 3:0.03794256805632953 4:-0.20905791067177243 5:-0.08437934966719199 6:-0.0568183598711533 7:-0.014545818954077836 8:0.10063800443150675 9:0.0275687700061841 10:-0.027070746986217177
1 1:-0.057426900002193804 2:-0.10281730876605026 3:-0.07329915925876164 4:-0.1358920785527218 5:-0.10609101587416211 6:-0.0904247286582267 7:0.01510835947526162 8:0.11408828998364769 9:-0.027279677701352065 10:-0.039334933483871896
1 1:-0.07134478165789512 2:-0.12022324749093441 3:-0.011627830274737731 4:-0.13763731423887532 5:-0.09270313867821747 6:-0.10187307239711658 7:0.02158218964727442 8:0.1267282880480736 9:-0.04526330504158682 10:-0.02452043809852811
1 1:0.02330490492470109 2:-0.11083671794453162 3:-0.1525052365379374 4:-0.15182473292465445 5:-0.09892275433633582 6:-0.025400211818735634 7:-0.013612151690685555 8:0.06971630670202836 9:0.054100509358925006 10:-0.045780490190197726
1 1:-0.007204276119281308 2:-0.1581403990764215 3:-0.04500353635460867 4:-0.15788913726204684 5:-0.10753301248025043 6:-0.044215516041678796 7:0.009868566907264856 8:0.07044805814578335 9:0.04135998983315574 10:-0.0502035094590142
1 1:-0.036886418024214565 2:0.003911158685680587 3:-0.20388304648050357 4:-0.06281612710338501 5:-0.10647943825917176 6:-0.1232357911737178 7:0.04260675799027047 8:0.08947031912018855 9:-0.02577305612108013 10:-0.020195116921597416
1 1:0.04468029844934605 2:-0.053549703593196336 3:-0.22092979370950225 4:-0.14141223912859888 5:-0.09463047201804993 6:0.017679654276889344 7:0.028449676765615953 8:0.09036896767134196 9:0.05604285313632479 10:-0.03745199488696964
1 1:0.03769839445850099 2:-0.14673627657429636 3:-0.03822474060051388 4:-0.20054289334485398 5:-0.09403930407272798 6:-0.02800297981835862 7:-0.001012647838139676 8:0.0637469822554525 9:0.1039677178387301 10:-0.06232201402852266
1 1:0.04795852717761408 2:-0.11490156310291594 3:-0.08868932077505819 4:-0.18879822197947907 5:-0.10038472090156841 6:-0.013840145944567759 7:0.0021912226390899785 8:0.07764049681035877 9:0.09232688974739055 10:-0.0622364062679167
1 1:-0.04137896600420749 2:-0.09127923438878104 3:-0.01861630722146733 4:-0.14652611927894077 5:-0.1221914999948728 6:-0.08376404621248873 7:0.06251536052176451 8:0.1453278835918701 9:-0.037510987140593643 10:-0.037077878795383865
1 1:-0.0017898359326952908 2:0.02275951401487227 3:-0.20333819123280528 4:-0.09905278585996737 5:-0.11575801382829617 6:-0.07365801327702838 7:0.04202996847391247 8:0.12984631794938414 9:-0.0037626241133776363 10:-0.026114040975970674
1 1:0.013119808365416881 2:-0.024960478823656082 3:-0.1411502462582472 4:-0.13153277030077015 5:-0.12581394924186615 6:-0.06870410545933471 7:0.03630034704319447 8:0.12276125022303025 9:0.008700875690756662 10:-0.06933763278732852
1 1:0.059221896871847556 2:-0.16021038587965386 3:0.010454076033656374 4:-0.22734415730507235 5:-0.10398423281901997 6:-0.02097184438233488 7:-0.019523281537582655 8:0.08244495857960117 9:0.1314683880520533 10:-0.06437278017023676
1 1:0.05725616112398914 2:-0.1854067610411759 3:0.10992445739581859 4:-0.2587425415278694 5:-0.0780312878805619 6:-0.047809940249263834 7:-0.03848235310367377 8:0.08457716813992955 9:0.1850885830678533 10:-0.020939886732767553
1 1:0.07273900110514951 2:-0.07632009576030266 3:-0.10392278051801664 4:-0.19197082309189337 5:-0.11315785547297075 6:0.0164347564012153 7:-0.006303733030293062 8:0.11619131909010151 9:0.11736942376280869 10:-0.02113380735963716
1 1:0.04909095407577703 2:-0.07304360474332999 3:-0.06291197124699315 4:-0.18416637315145437 5:-0.12684200006759525 6:-0.023225248472440948 7:0.0043374596001128085 8:0.12107593586919185 9:0.09263757360471465 10:-0.04822907725358931
1 1:0.07527615997159937 2:-0.12724131294918997 3:-0.011693243481972218 4:-0.22364848560260642 5:-0.11962711917982954 6:-0.002156595353689226 7:-0.02062815143837558 8:0.11832475092909793 9:0.12279659257199986 10:-0.06084438832483197
1 1:0.04600027706561037 2:0.010935308435011906 3:-0.1741820420931047 4:-0.12358282791251363 5:-0.13715903102176843 6:-0.05431906169605975 7:0.015795610804465624 8:0.1666194882759436 9:0.012235202676149063 10:-0.04754629346705887
1 1:0.06604345223965741 2:-0.11553056616928983 3:-0.004601487193595552 4:-0.1971093081993327 5:-0.12134572408869583 6:-0.04549142285515306 7:-0.030428963796159073 8:0.15577583937660658 9:0.0733209122579613 10:-0.04681717849990968
1 1:0.031195792616771842 2:-0.06576283531545137 3:-0.026315793900687664 4:-0.13211060250674966 5:-0.14622327497310622 6:-0.07723875336843941 7:0.025833422108421704 8:0.19078745844285191 9:-0.029535376021233246 10:-0.0528309754676168
1 1:0.11437161655962465 2:-0.026815523525517672 3:-0.18083529306563656 4:-0.1206868877377248 5:-0.1417881217109782 6:-0.0013370543792019947 7:0.003703102613045064 8:0.1469484261329908 9:0.03688066521965064 10:-0.06424391578453748
1 1:0.05002953175810687 2:-0.09033881034795205 3:0.01641635701267056 4:-0.13476938443739914 5:-0.15078478366640602 6:-0.07651805914622896 7:0.037686749173663575 8:0.16255872663644516 9:-0.007238284113917207 10:-0.05084694462884843
1 1:0.1434482964013155 2:-0.0935659502941125 3:-0.07225387151681771 4:-0.1660041450523819 5:-0.13240467894292146 6:-0.01466882913960283 7:-0.027680644037550405 8:0.0868366886275252 9:0.12522691124394258 10:-0.05404430014949632
1 1:0.06939699733653423 2:-0.12231354069123515 3:0.07102781393746725 4:-0.17481220267587033 5:-0.125421062417762 6:-0.06111079556896104 7:0.010112527578271295 8:0.15132422760338252 9:0.05412238008024546 10:-0.008050549650963999
1 1:-0.36696656964552643 2:0.2984023891252553 3:0.14974579162517002 4:-0.052277932353167966 5:-0.08396934602562037 6:0.06035270516938025 7:-0.00922990474267818 8:0.04641935809326787 9:-0.04115593515720423 10:-0.0552000694905066
1 1:-0.3237066721623627 2:0.3619117482637889 3:-0.03866029143858505 4:-0.031380345775659166 5:-0.10622029525420343 6:0.08593286980360984 7:-0.06079454217700352 8:0.0359810974235329 9:0.020559318959922634 10:0.039896027502955074
1 1:-0.2995615420996283 2:0.41957906333485073 3:-0.13509628388529393 4:-0.022230724967399376 5:-0.07782848113326354 6:0.039683713222358016 7:-0.07829608347407059 8:0.05153843684618125 9:0.03682994041037837 10:0.12489644518771134
1 1:-0.2909717884751917 2:0.4130436389538855 3:-0.14102801594430778 4:-0.021615648039832062 5:-0.08955227759425449 6:0.03677929397020018 7:-0.08606671869870024 8:0.042437029532991076 9:0.04193742417578069 10:0.09375528935476633
1 1:-0.37466814563899475 2:0.35190199228027097 3:0.12145722817967822 4:-0.033246516461778716 5:-0.08373220588246301 6:-0.07275591035654695 7:-0.04025857565525073 8:0.028751917936948625 9:-0.008874496526530488 10:-0.04450685879634669
1 1:-0.40597810579498805 2:0.2819937042389482 3:0.24361016631201873 4:-0.07240077569634859 5:-0.05559446093827681 6:-0.016547674982915848 7:-0.015043001718912298 8:0.09135975064765953 9:-0.0744348361234721 10:0.014223914017215284
1 1:-0.3814233266142109 2:0.3271851424244808 3:0.13980569166780502 4:-0.05059979893143665 5:-0.0958029089590747 6:-0.009059967873542381 7:-0.021070879694275617 8:0.03614956654572521 9:-0.04145023803265248 10:-0.05498409007188336
1 1:-0.3607061275847068 2:0.32278878375222253 3:0.0877106123403231 4:-0.051508642708043506 5:-0.1320635712719765 6:0.04953841563212495 7:-0.03762481277284295 8:0.010743021705024025 9:-0.027099022595460646 10:-0.07694324445609546
1 1:-0.3880726400130265 2:0.28929260904952947 3:0.20024349452719908 4:-0.07577863632843662 5:-0.08921278770253126 6:0.044546805085539855 7:-0.021407398069394366 8:0.0326407492896263 9:-0.05128267555468434 10:-0.07381284530385578
1 1:-0.3645871890920818 2:0.3984014297261141 3:0.03270807945922426 4:-0.031164719742536928 5:-0.08917516367776537 6:-0.10039392986575649 7:-0.05616620078769354 8:0.017200845568667043 9:0.010692604533350268 10:-0.004787354902203498
1 1:-0.3576587140872185 2:0.418270667695861 3:0.002631546523171573 4:-0.025186506757014678 5:-0.09035504596171814 6:-0.1480527569310619 7:-0.06591673502186221 8:0.01024996833263338 9:0.029484817697076234 10:0.0011583073232366587
1 1:-0.33452800673639216 2:0.4488188143338096 3:-0.06085649036759925 4:-0.026343694004460894 5:-0.08533854062030442 6:-0.13313587099351334 7:-0.09548537711987516 8:0.013898292417751283 9:0.06723654770269534 10:0.04771242260430752
1 1:-0.36767217950628395 2:0.3825212591534445 3:0.055186469640822564 4:-0.049693267520141644 5:-0.11841144421345134 6:-0.03972585442122594 7:-0.053385636171379154 8:0.0275102535881963 9:-0.01031470040762022 10:-0.03528913247408536
1 1:-0.35445919996487135 2:0.3750770088999782 3:0.036341614613196474 4:-0.07258840714688727 5:-0.13531799316501755 6:0.07694825912834179 7:-0.07203998840174644 8:0.024174587527333858 9:0.0031321142266559875 10:-0.016219354287152765
1 1:-0.31678515485261344 2:0.4126906144413251 3:-0.10880060672429251 4:-0.06705479189611406 5:-0.11063335006596806 6:0.1006810858417703 7:-0.08520584535065963 8:0.04940428256948987 9:0.01345828352732178 10:0.09648669977821413
1 1:-0.3539832236226491 2:0.4802948124887975 3:-0.060595155379586554 4:-0.01932548194461319 5:-0.07593098731755588 6:-0.22591429104788255 7:-0.08345621422775905 8:-0.02722252064231081 9:0.06584312066098219 10:0.01357112403525287
1 1:-0.3505633855468621 2:0.4318388963627567 3:-0.05141962326534464 4:-0.046615499300121856 5:-0.08907982347749757 6:-0.07116461802170689 7:-0.07782197029450283 8:-0.009751187345509896 9:0.03004409386941302 10:0.042398042483391456
1 1:-0.3987618283310089 2:0.40908758417063856 3:0.10090016965880233 4:-0.050641664726908904 5:-0.04993195043772217 6:-0.18432516549200664 7:-0.04545765055535994 8:0.01440807169497145 9:-0.008450681159240294 10:0.002467920620701362
1 1:-0.37636795655178884 2:0.38205366296242543 3:0.04335438393332304 4:-0.05956529977317898 5:-0.11141172634731825 6:-0.03867927799251801 7:-0.0678478071448809 8:-0.014550154216318025 9:-0.01309313387815068 10:-0.01686183088628644
1 1:-0.4104912636268724 2:0.28833182328640344 3:0.21133096281045738 4:-0.10821680611835216 5:-0.11550725511757347 6:0.10146406312549412 7:-0.03993105102827742 8:0.03232134259743297 9:-0.09871670956316106 10:-0.03872834460983406
1 1:-0.3533711801647273 2:0.3723344937001564 3:-0.009658174578971944 4:-0.08117976843988339 5:-0.11113918668069794 6:0.13148591133561022 7:-0.08186869508406945 8:0.005826144233662055 9:-0.009777896108126245 10:0.061961236021567695
1 1:-0.42743677214038195 2:0.22492470174778276 3:0.3210823404284484 4:-0.14997779277296258 5:-0.07194237811452636 6:0.19899195982144732 7:-0.04767115448657319 8:0.061003936142601606 9:-0.11439778937888287 10:0.0429214965059026
1 1:-0.36679967292614973 2:0.39592763264178604 3:-0.02331660276120444 4:-0.046135801010192344 5:-0.09642459120784577 6:0.014129135287373465 7:-0.06701519706672479 8:-0.017918130567546812 9:-0.0020955549640339663 10:0.03634216712377379
1 1:-0.42883063342333144 2:0.31334859357466865 3:0.20838064253935942 4:-0.07300646394719087 5:-0.04639294616123088 6:-0.03815084043050519 7:-0.029339629218989798 8:0.043882533083514724 9:-0.06270235814984917 10:0.01758993866637509
1 1:-0.4130909329779912 2:0.32366778725251466 3:0.14970069562401264 4:-0.06499114734442046 5:-0.09377480449898472 6:0.04081032282186146 7:-0.03403175680918219 8:-0.001916231156671026 9:-0.05775591190844359 10:-0.03830506113750552
1 1:-0.3869165689993262 2:0.3083998451699906 3:0.09965123527692378 4:-0.07744261449744977 5:-0.10898422608492056 6:0.1626687184674856 7:-0.04016122669745657 8:-0.002992748945726883 9:-0.055141861913799356 10:-0.01731700737537583
1 1:-0.4093461764836143 2:0.3856488122434262 3:0.09036025453862548 4:-0.022316513757704208 5:-0.06242102806122238 6:-0.12031234903679977 7:-0.04516036329488401 8:-0.008950029448335409 9:-0.015837021611992255 10:-0.02312911111516185
1 1:-0.3294448471666268 2:0.3583635499953241 3:-0.10970238985475782 4:-0.06724735955162806 5:-0.09995019674197075 6:0.2822568790105744 7:-0.08467732991268953 8:0.035583658486260536 9:-0.02026094176502482 10:0.12520112173191242
1 1:-0.3609787241144291 2:0.4159159906393173 3:-0.06449264761728904 4:-0.006581553461664958 5:-0.06202276901511803 6:-0.07976585835251943 7:-0.08019602227588987 8:-0.02873541596090564 9:0.03594837557810511 10:0.053133775544228504
1 1:-0.40553271585399897 2:0.22600764611778895 3:0.19634141076554193 4:-0.10156655301639383 5:-0.1066443908132279 6:0.26103903659131983 7:-0.044624257590106964 8:-0.013926335525431875 9:-0.08817750122531522 10:-0.024505926455146813
1 1:-0.36747967414088484 2:0.4144348033103814 3:-0.07229145824117851 4:-0.0027823585595695846 5:-0.03929014355583512 6:-0.0859708193683352 7:-0.07338781872041382 8:-0.03571722165754349 9:0.024697425189507963 10:0.07340356892096411
1 1:-0.35592782474536994 2:0.3491954082960389 3:-0.07200668817375418 4:-0.04577691779823522 5:-0.08154041159384286 6:0.16676818231493995 7:-0.07525313937504047 8:-0.015427737974561963 9:-0.021690808137056483 10:0.09126506502077328
1 1:-0.39473168999453734 2:0.3396266942892265 3:0.049941896970079495 4:-0.041886634858978665 5:-0.05715039281962332 6:0.056396728767308765 7:-0.05454070994830458 8:-0.026477697856848875 9:-0.040222446404451724 10:0.022880186818573102
1 1:-0.41569334595999513 2:0.2874878229970715 3:0.14169012038850884 4:-0.052806992623524736 5:-0.065844656952129 6:0.0762874501450329 7:-0.04607209255984673 8:-0.01918159129379307 9:-0.08279246760591788 10:-0.019021557398089074
1 1:-0.3942322011790367 2:0.24593538693802228 3:0.11872768779698911 4:-0.08452759219274034 5:-0.1010092085897353 6:0.3136585307144497 7:-0.06285425930001658 8:-0.018052572823546626 9:-0.08460436513955331 10:0.018915672637479067
