1 1:-0.08889723862817829 2:-0.33281216689985715 3:0.13711660308806414 4:-0.10602057021987789 5:0.07240713474892767 6:-0.015389307300073709 7:-0.10236990704827391 8:-0.09939370161644721 9:0.032127587986673437 10:0.05515188883367247 11:-0.009018683445996906 12:0.002273607435479375 13:-0.006175908598192775 14:0.030725892169920447 15:0.025877659049504644 16:0.001100636729171706 17:-0.003651801833698884 18:0.007251480329017648 19:0.0007836894029421212 20:0.010795928624184777
1 1:-0.06634216924645864 2:-0.17351400881541662 3:-0.17103880104598637 4:-0.006326858647527243 5:0.01235107349212158 6:0.05318622361784849 7:-0.030800602969447168 8:-0.08551241056022701 9:-0.037511824073857745 10:0.0014173053963327685 11:-0.007030495321139507 12:-0.017259823413433493 13:-0.014647573738206982 14:0.020844906001918805 15:0.003999884881856027 16:-6.929805168978675e-05 17:-0.01760843954435191 18:-0.007310670671490876 19:0.001985124886660302 20:-0.000542540723022982
1 1:-0.12482568203015457 2:-0.09471817209153564 3:-0.17115027017274745 4:0.050577325938238875 5:0.0024058747918940344 6:-0.03907435856076434 7:0.0049536017598393 8:-0.03929115493264694 9:-0.10204946441603391 10:0.011892241876950245 11:-0.007923765031724816 12:0.009887002914235134 13:-0.0051209007277140135 14:0.0015970475025039541 15:-0.002800201093640992 16:0.004100374883699583 17:-0.007400359152203441 18:-0.009571160432235298 19:-0.002309283033333883 20:0.0027815887302226274
1 1:-0.12905739010084233 2:-0.1921104298263958 3:-0.04982062345170957 4:-0.025111073520158893 5:0.007044292236065449 6:-0.030461696979321537 7:-0.0068909576693403345 8:-0.05038993615925858 9:-0.09722099794244529 10:-0.0037881059611405516 11:0.010140759726541241 12:0.01515421101083584 13:0.01877327576643239 14:-0.01025132541592354 15:-0.003663654940425298 16:0.00011549483780066289 17:0.004179690888040157 18:-0.005493885659910032 19:0.0005087148111481213 20:0.011449723114897057
1 1:-0.08445397717141563 2:-0.09872627114085535 3:-0.234301198336939 4:0.0029012396177093454 5:0.011825203350352973 6:0.0030171096813645156 7:-0.0006730017920285863 8:-0.0670584025359941 9:-0.07482368678640004 10:-0.016776736234368504 11:-0.016702436807085445 12:-0.017947202561084646 13:-0.0019627598213711774 14:0.014656792031100374 15:-0.006448859882152139 16:0.014185646537164313 17:-0.02118396032419748 18:-0.014680818817236155 19:-0.002637591586062523 20:0.002158205479228792
1 1:-0.10640869790986017 2:-0.1948467133930194 3:-0.08768726895159769 4:-0.034400401857920364 5:0.0168810212804513 6:0.00293379497436349 7:-0.03117527068676083 8:-0.06835726110700818 9:-0.040511120581135915 10:0.019681258839649673 11:0.018314615412308832 12:0.007809415038806429 13:0.009488345067201965 14:0.0010163168471795138 15:0.009624730722277859 16:-0.001357272188359758 17:-0.001987624702818592 18:0.003471818175713119 19:0.014773122764288377 20:0.003906523361325951
1 1:-0.08067949990681539 2:-0.16290909374040516 3:-0.17952064021641748 4:-0.03811839914548855 5:0.015663867538774467 6:0.04060107284689818 7:-0.014686249452781092 8:-0.06573949332460229 9:-0.056967083150872636 10:0.0016344289536345973 11:-0.005810694698055174 12:-0.007383009281885444 13:0.006689802365041192 14:0.00928849343395314 15:0.003780312427566446 16:0.007545627102582084 17:-0.01789787891894212 18:-0.011634617036933212 19:0.008665515949709754 20:0.0044363730660085116
1 1:-0.06152138314788318 2:-0.3171243086352327 3:0.03413548774265838 4:-0.12962698416930593 5:0.05626950657421147 6:0.03407938740988512 7:-0.09171822144134806 8:-0.12497397164729922 9:0.0642460508916241 10:0.008238181005070878 11:0.01168342341881751 12:-0.024952397163966043 13:0.008549085612063577 14:0.021962151044244003 15:0.017560895255303795 16:-0.00048280355706318244 17:-0.01893685771624854 18:-0.00675083546751986 19:0.0016057219165033273 20:0.001388204226563411
1 1:-0.17272896037750446 2:-0.26549576946612624 3:0.11073863407472463 4:-0.0711151223203858 5:0.05242387331961497 6:-0.03737746083460911 7:-0.013624028230919277 8:0.006675826198390017 9:-0.1125774664772401 10:0.05579189418778944 11:-0.028500084618201846 12:0.01188012395958924 13:0.020527075350614366 14:0.00700565398196587 15:0.025611000250068718 16:0.003335941613416245 17:-0.0056766122542416045 18:-0.007272148546910943 19:-0.006006434658680006 20:0.00768483677948208
1 1:-0.18533870895350005 2:-0.2286385070472419 3:0.06913950227058624 4:-0.03247759233814857 5:0.03140556912820108 6:-0.053187428868892966 7:-0.008989693623259317 8:-0.011189553258001953 9:-0.09431081146860407 10:0.03846035922914676 11:0.00014119767064299169 12:0.023386180801239883 13:0.008587254173391741 14:-0.007564530185647414 15:0.017889491373381583 16:-0.004735085369001413 17:0.004749828813355799 18:0.00130990162487259 19:-0.0070696751397302925 20:0.023419593974607043
1 1:-0.09393497537325027 2:-0.29169046175166885 3:-0.02981657625979309 4:-0.07126031240490112 5:0.020396938512286376 6:0.08916714187304119 7:-0.049539779565612 8:-0.11652717325802758 9:0.04956896263981529 10:-0.016724444722155667 11:0.036879319540741105 12:-0.02942975206248531 13:-0.01893753057212405 14:0.007049222132990038 15:0.013210922375862168 16:-0.01746836869564333 17:-0.008408216739549767 18:0.0038205679445738336 19:-0.005699505444596487 20:0.013123978166565064
1 1:-0.14193634038918843 2:-0.17291237816863375 3:-0.08708355787237518 4:-0.015515569417669182 5:0.015400078441623548 6:0.004950489711667196 7:-0.005786626018592628 8:-0.04149005397419673 9:-0.04211298502936609 10:0.023264644022014138 11:0.00987464779010068 12:0.015697142592186724 13:-0.005744686215279059 14:0.001974830364109117 15:0.013625771392768807 16:-0.0018053336726290559 17:-0.004270973159549945 18:0.003920599282951876 19:-0.0019391092021196939 20:0.0066102426189627835
1 1:-0.1409709131232112 2:-0.2105608179008429 3:-0.019764563794680483 4:-0.06370566166281631 5:0.01253497518083151 6:-0.02153277030664505 7:-0.017801821752479977 8:-0.05634495492345115 9:-0.019661527148902666 10:0.006412767256476298 11:0.02215723330545892 12:0.004923905480578184 13:0.00017228619725653512 14:0.0003947019757974783 15:0.011326877991219482 16:-0.010882733762568833 17:0.0131870107215805 18:0.02403541431757083 19:0.011714572578468238 20:0.0024163918064856313
1 1:-0.13095563046751535 2:-0.2157863966020653 3:-0.033948383553042645 4:-0.09570926378469764 5:0.0002186847580795139 6:-0.011490195376294077 7:-0.012116957684166593 8:-0.04704138995749693 9:-0.04267034631678074 10:-0.004747457650230056 11:0.014028724747450318 12:0.0006627100002894121 13:0.015434484585683708 14:-0.003992559151115 15:0.006422446980590597 16:-0.011650360500339777 17:0.014676564384373418 18:0.013053929238715015 19:0.018515617404380517 20:-0.007539714894581133
1 1:-0.1041300088202268 2:-0.19026452778571232 3:-0.11086834145715443 4:-0.06851875471728353 5:-0.013274892021127065 6:0.017726175454857787 7:-0.013485812363806726 8:-0.07317481387038093 9:-0.021265577111030935 10:-0.05249407752585893 11:0.01861838095463129 12:-0.032899467196711434 13:-0.005605887568548419 14:-0.004298283495685626 15:-0.006888979159119385 16:-0.01436593180889039 17:-0.0037802737430724844 18:-0.005818450564470348 19:0.012082954980250797 20:-0.020915057814701273
1 1:-0.11111558529430916 2:-0.24546400941569035 3:0.0018611966756801115 4:-0.10965326472239734 5:0.013628640645336575 6:-0.0050280965311349304 7:-0.043507995886775924 8:-0.07008038778344144 9:0.017015270590902302 10:-0.014093302491494082 11:0.018913991810486214 12:-0.019080951084773274 13:-0.0030674052038302427 14:0.0025429472843787318 15:0.012800870918848345 16:-0.01981979137119029 17:0.0019463568348932628 18:0.007146388070717803 19:-0.0016105410006768059 20:-0.01029343170263363
1 1:-0.13519218985700648 2:-0.21847376527740764 3:-0.0016961466775346637 4:-0.07632252107172863 5:-0.0030990996782966906 6:-0.028358545024575396 7:-0.018942448158836278 8:-0.04208819514978407 9:-0.025233148679845017 10:-0.027538631159604747 11:0.017237839588695236 12:-0.013028665470708667 13:-0.009238156104133694 14:-0.008201605197120002 15:0.0005735516721256163 16:-0.012577628478725261 17:0.0008598467682757911 18:0.0016173808819527642 19:0.014565141453510346 20:-0.0065446318166005844
1 1:-0.1542208628473739 2:-0.17789691827782014 3:-0.0344920920349095 4:-0.05498549467779739 5:-0.01704310342414053 6:-0.049679689218408846 7:0.0034681335759388556 8:-0.015261584176967418 9:-0.07599461262199363 10:-0.01692966942257308 11:0.017251714642069222 12:0.0017926048137348778 13:0.0030020686527661173 14:-0.01624972910958717 15:0.0014242461346542666 16:-0.017299093163442664 17:0.010299206702416078 18:0.007385481759595627 19:0.010337929877657526 20:-0.004138449855020697
1 1:-0.06625928043705828 2:-0.2796942494754177 3:0.006799539837416213 4:-0.14538323882685236 5:0.023881969369029202 6:0.018947786308269515 7:-0.08862052474185718 8:-0.08993323408651206 9:0.08280021050604458 10:-0.0030864863975376827 11:0.01240774643341932 12:-0.037807006314827765 13:-0.005890635888674079 14:0.01757298550164852 15:0.016491125754972056 16:-0.015848599719077858 17:-0.0037061246858857283 18:0.010110176352235687 19:0.009852438028891929 20:-0.011583054794694205
1 1:-0.11493000690139794 2:-0.21819060769742188 3:-0.05281333819718012 4:-0.04783921619866662 5:-0.025652668331742665 6:-0.0022167875238127827 7:-0.034482746136932384 8:-0.054415957505686834 9:-0.025451760420704822 10:-0.015529449065672649 11:0.030372537302300183 12:-0.025895856691908737 13:-0.00553377086120339 14:-0.010483747145768683 15:0.0078087662485999566 16:-0.02674950561293907 17:-0.008887477945648271 18:-0.020376433828052168 19:0.019770106999643447 20:-0.028094399417468826
1 1:-0.14479484538170026 2:-0.3387728163058121 3:0.19459736763404628 4:-0.12105639084180289 5:0.05628976163804096 6:-0.0093287795597236 7:-0.08714350778655411 8:-0.008097322690818198 9:0.01681312733047259 10:0.0999053534967978 11:-0.02144265574026618 12:-0.008011164074929246 13:-0.024129607148993294 14:0.03641843108777399 15:0.06491623546867917 16:-0.02309631110886113 17:0.009013505234642394 18:0.02769186201204955 19:0.0234340145920518 20:-0.005038982638198332
1 1:-0.1405351312661641 2:-0.19650366608836134 3:-0.02482511729653104 4:-0.025257042508958168 5:-0.013799961818578003 6:-0.03793344509657802 7:-0.020007813873096664 8:-0.021866347685698936 9:-0.0650687082174904 10:0.008413573399384833 11:0.013427822840829808 12:-0.01568956962284153 13:-0.013801527990864362 14:-0.0006065815982387087 15:0.021299023986706824 16:-0.017137211733328328 17:-0.008872233188163986 18:-0.013565006213475636 19:0.0012679353090123552 20:-0.011872379729737887
1 1:-0.13383930433327262 2:-0.17362743769264274 3:-0.04852563885901895 4:-0.042435191093280554 5:-0.014895097764862626 6:-0.06290090183263679 7:-0.011548512925245 8:-0.019080932185307403 9:-0.07877225028864653 10:0.004058525198038071 11:0.013448819678651368 12:-0.013885744550060891 13:0.008426965107615137 14:0.005704327680887906 15:0.025295114450193255 16:-0.010120644970308842 17:-0.001139182923265071 18:0.009708226532509535 19:-0.009524705216747318 20:0.0038219732278067676
1 1:-0.11279301703474523 2:-0.31605900593244496 3:0.12706530142090777 4:-0.12758258116413557 5:0.031250686273498876 6:-0.031186501432228855 7:-0.07317882661179011 8:-0.04441309123851039 9:0.014452460238800438 10:0.04481326457321111 11:0.008210806811742407 12:-0.012119353959516525 13:0.005906696698256601 14:0.029419083303371528 15:0.04463197880558795 16:-0.006043146723359283 17:-0.0012862810914433774 18:0.028743064989893177 19:-0.006997751382442328 20:0.014187579334954506
1 1:-0.15621038804207474 2:-0.24959700511443275 3:0.08337117170891363 4:-0.05140669966941408 5:0.014206330814489004 6:-0.0392214133591147 7:-0.00989707020922745 8:0.0054943163925865405 9:-0.07135771577554466 10:0.05327167387902376 11:-0.0020725315041034177 12:0.02071639167950535 13:0.003512654023159442 14:0.011190917021238228 15:0.02711618998535204 16:0.00638239106007941 17:-0.018613786212530768 18:0.00040888318138062804 19:-0.0022767809689459824 20:0.004985198863846456
1 1:-0.12492423557913503 2:-0.26173467924957483 3:0.0589330796438529 4:-0.08823762229633299 5:-0.0003940649143033758 6:-0.02615131294199116 7:-0.018975066850281455 8:-0.03379791256945961 9:-0.027575303166372737 10:0.021616512635712515 11:0.018150762911353244 12:0.007273954246855046 13:0.016182785703038084 14:0.007244111658256077 15:0.02334570895654707 16:-0.009639448851700918 17:0.003255304825253805 18:0.027256920904373663 19:-0.004856451434405129 20:0.011777192034512586
1 1:-0.1428474887061011 2:-0.25308002873420604 3:0.08989483278805982 4:-0.062346253825376285 5:0.022943643409774846 6:-0.030515189778583886 7:-0.014632920900113738 8:-0.027498492417282035 9:-0.01771773811603836 10:0.0362076824056974 11:-0.0020333033190133576 12:-0.011379060544504323 13:-0.012355506356436109 14:0.020282610496580804 15:0.025682097013219336 16:-0.008120225345527405 17:-0.0034390944045397265 18:0.020077846280247898 19:-0.010485848391023168 20:0.0007659108667417373
1 1:-0.13467807586318162 2:-0.18197113926155423 3:-0.03846348120138112 4:-0.030784649864306606 5:-0.023174543648587863 6:-0.04963413883916931 7:0.016403594453430294 8:-0.03353863497146378 9:-0.06672241093027113 10:-0.014103594337013034 11:0.02250472957104657 12:-0.005091280446452619 13:0.013044711683992679 14:-0.010403806773376694 15:-0.0035522077094069368 16:-0.006041857065726507 17:0.0007183667799305331 18:-0.0014812308861365357 19:-0.005883892776530293 20:-0.0037155199595647294
1 1:-0.10269572341874489 2:-0.14552094931501552 3:-0.09503156058639269 4:-0.07765820386010523 5:-0.017179541577377683 6:-0.07141105784055586 7:0.013626684406796692 8:-0.025173925882942393 9:-0.07064200165720091 10:-0.01847310684940689 11:0.0008020865889695767 12:-0.004423569163808547 13:0.042514811382351754 14:-0.0010065121302204614 15:-0.002543088919959115 16:0.016836908546977683 17:0.00014735898473225428 18:-0.006760731101629988 19:-0.004557598067978603 20:0.010738188429333056
1 1:-0.06362985952932099 2:-0.20007279777617917 3:-0.0831946480174769 4:-0.12303646180115764 5:0.0006791114973786984 6:-0.02016147083161878 7:-0.024757544700506496 8:-0.061971654155298254 9:0.004524939182103406 10:-0.012713753796186363 11:0.009124098890307752 12:-0.020908921769491082 13:0.03860794696358047 14:0.01822875238538639 15:0.009425247374057415 16:0.017983872455117213 17:-0.0018943004291654443 18:0.012052453393760555 19:0.0007310693533062514 20:0.014815932902687842
1 1:-0.13058659157050864 2:-0.19914919661694766 3:-0.003913361499150796 4:-0.10770326968099822 5:-0.005695968051329672 6:-0.06780807869050143 7:0.023901456303096077 8:0.0064590531021656294 9:-0.10067389148069397 10:0.01708498077580904 11:0.009460005622517944 12:0.02716246071783307 13:0.0691063380140756 14:-0.004625123735942845 15:0.009269062734924933 16:0.01711509948617443 17:0.007495333186991228 18:0.009635671702799796 19:-0.003910465716513609 20:0.018427409115043415
1 1:-0.13547632487459227 2:-0.28385251300481296 3:0.13116081628677642 4:-0.13827138474886716 5:0.05111056539704054 6:-0.04013255964314377 7:-0.009224148024646774 8:0.004179120831715559 9:-0.05522011092624123 10:0.061886209992532776 11:-0.020485850033161168 12:0.0008431179196496247 13:0.03851645985096193 14:0.029696421779214034 15:0.029794407828258734 16:0.013641554889912751 17:0.002947721703672447 18:0.02697769895984243 19:-0.00986825674599087 20:0.0021019327410197845
1 1:-0.15604028982890722 2:-0.15780097329086318 3:-0.039106666687623914 4:-0.02579057011749133 5:-0.017027483925571008 6:-0.08265744372666636 7:0.03171866231918935 8:-0.02680560964206527 9:-0.09977965619439905 10:-0.017239172669576128 11:0.02338830923906167 12:-0.0012655806260216144 13:0.02448748299221292 14:-0.008467108598162437 15:-0.005340144199475561 16:-0.0031084434840665046 17:0.008799020901261584 18:0.010584617020312626 19:-0.0010338527472155482 20:-0.0016447244902922306
1 1:-0.16747429211509748 2:-0.2599251747895395 3:0.1375545352635453 4:-0.08542188524993283 5:0.044931174844921665 6:-0.04061922241049884 7:0.009013652891528296 8:0.010046366821138445 9:-0.04804447947552795 10:0.049728874516147215 11:-0.014184999895994945 12:0.00863649719454415 13:0.0038907545018361123 14:0.019057433786496047 15:0.018468365429514196 16:0.003016911581235111 17:0.006898630670332218 18:0.02192941473037207 19:-0.004620726327894667 20:-0.00393422617064863
1 1:-0.10547545830214865 2:-0.15266715320792457 3:-0.10575215617744012 4:-0.05820434806893346 5:-0.008361118805193466 6:-0.022748675826933587 7:0.011860380999223728 8:-0.0313814733691242 9:-0.03452424697541323 10:-0.004742699774545389 11:0.012424874932044194 12:0.004312509862037516 13:0.011740841007040002 14:-0.0047184633269543134 15:-0.009336397556654316 16:0.0006224967688939469 17:0.005027872232518974 18:-0.00018701773282581505 19:0.007447340319073546 20:-0.022454348211520946
1 1:-0.09532182810082174 2:-0.07999191305729458 3:-0.22341258612795614 4:-0.024165829360721293 5:-0.01236718922109314 6:-0.010790363629873323 7:0.020807712289909144 8:-0.02123192416315985 9:-0.05390773709324964 10:-0.006588495202497577 11:-0.004866557928210216 12:-0.011197254713928037 13:0.0022748936958783394 14:0.004041748607186141 15:-0.004764160996318785 16:0.0008544026157896213 17:0.002912185783452782 18:0.0028933374611435393 19:0.01433436110006251 20:-0.028604020207080465
1 1:-0.09826416931003142 2:-0.24416880063545704 3:0.003908463885454265 4:-0.13418550590051126 5:0.0027332569433853177 6:-0.007377406710428233 7:-0.01954124997432609 8:-0.023218745846010733 9:-0.02931562400540499 10:0.009787065779420847 11:0.01743110186608809 12:0.009099371107152084 13:0.03523492421536589 14:-0.010495570081157698 15:-0.003689948700815417 16:-0.0030260061510716963 17:0.018264325633142103 18:0.0021241615677487016 19:0.029860076571127943 20:-0.01924738127531834
1 1:-0.11926248145283955 2:-0.22205410897200312 3:0.03341127457077891 4:-0.12220532718289774 5:0.005212780259896011 6:-0.051434176963005826 7:-0.00830806128147325 8:-0.018268273394915997 9:-0.05090201743391811 10:-0.011580469656306129 11:0.009884264770168755 12:-0.01445088546920839 13:0.03166245910621383 14:-0.003490367506121579 15:0.0031120550583943005 16:-0.01928375230350755 17:0.024283547072779958 18:0.017205359151490483 19:0.007409843480940894 20:-0.013164338466975171
1 1:-0.0901736352900456 2:-0.18246310255580542 3:-0.09319035979562072 4:-0.08566295073148156 5:-0.007765370286906937 6:-0.014468600983939917 7:-0.015286033160985715 8:-0.05298554274215745 9:-0.028164157396724433 10:-0.014332213964492612 11:0.017981583194123067 12:-0.021249485554640464 13:0.020393205283571587 14:0.0046052151768084006 15:0.00011463249312216716 16:-0.013622171920417167 17:0.008116071906200943 18:0.006149380529214182 19:0.014190796565218567 20:-0.018672613978579757
1 1:-0.14323102337576507 2:-0.1389245216740664 3:-0.05509276043023682 4:-0.05417939990747765 5:-0.012566796584441904 6:-0.1023948570250881 7:0.015213247321942895 8:-0.00939092524480948 9:-0.09880889140628688 10:0.0052530439053133475 11:0.009962784278740693 12:0.004767498528944643 13:0.040592209685872065 14:-0.005943205005720591 15:-0.00042087343724974986 16:-0.010800961079193568 17:0.01660117966853667 18:0.00760030262406527 19:0.01334910157664245 20:-0.006605271302584467
1 1:-0.1004714733236523 2:-0.10116999138804796 3:-0.1674828961976983 4:-0.052105028359194075 5:-0.017679247518610306 6:-0.059653344353074865 7:0.020093006186916625 8:-0.0329290965569808 9:-0.07433625132683232 10:-0.018757952684411175 11:-0.008473573402866818 12:-0.011186395075040923 13:0.040791105463109406 14:0.003663200395436685 15:-0.008108367503317549 16:0.005012755432286603 17:-7.037997642242617e-05 18:-0.007670426660081218 19:0.0058456833018486415 20:-0.009293315434208804
1 1:-0.06610700275709536 2:-0.259328185024728 3:0.004390099523589725 4:-0.15589360689226986 5:0.019780440665338177 6:-0.0218352010370649 7:-0.04831851541257767 8:-0.07369471962811255 9:0.04150199732978245 10:-0.006567515185958814 11:0.0103582731422665 12:-0.027345583589113105 13:0.04918953432600078 14:0.0065940656935233825 15:-0.0015409894268421263 16:-0.0030988704627676385 17:0.014708059379669649 18:0.010198445833406622 19:0.007726683270868631 20:-0.004786007405309715
1 1:-0.07449291520548264 2:-0.16963182448451686 3:-0.12480754080877454 4:-0.10478318620651203 5:-0.0015168027922580537 6:-0.01752636935601799 7:-0.004266776472624878 8:-0.0563492055136722 9:-0.02257939473163212 10:-0.019088117435593074 11:-0.003629374625773384 12:-0.01941610393262155 13:0.04503949737173612 14:0.001976639031405608 15:-0.011387468489028692 16:0.010361560114091473 17:0.00715520511081455 18:-0.0041641418976355055 19:0.011899123968592667 20:-0.008905872831174201
1 1:-0.11074896341266603 2:-0.31364240443953817 3:0.14958099410574455 4:-0.17405644702327278 5:0.07388798737112152 6:-0.029902216813379907 7:-0.05011166333187826 8:-0.025137233982061594 9:0.016452555854332068 10:0.05402419645399188 11:-0.030025200779275184 12:-0.02101233953964438 13:0.02797361236069933 14:0.022377211729888283 15:0.01714892756674734 16:0.005372958385404356 17:0.018615425010197743 18:0.022109252989725596 19:0.005051831686656929 20:-0.006964731669891457
1 1:-0.0966586173850394 2:-0.21545626897971573 3:-0.06840872955696498 4:-0.06691210161161658 5:0.009202348505817847 6:0.020553488102196538 7:-0.020470442046119842 8:-0.06227886196344858 9:-0.006312828799923273 10:-0.0062698792840122815 11:0.02328569883612773 12:-0.02961425345056718 13:0.0017831189001891422 14:-0.005500549008469101 15:-0.000877467354529469 16:-0.015134296739322957 17:0.011142244836494454 18:0.0050911139562289445 19:0.00703893721537103 20:-0.030226829827512812
1 1:-0.11270092749535755 2:-0.026141151551637168 3:-0.2726410961616252 4:0.03619229269918327 5:0.004432966023603233 6:-0.04678922664134228 7:0.00861125289095955 8:-0.019499755086380743 9:-0.07060266296686533 10:0.026132923480399754 11:-0.009422529153765624 12:-0.0029582713864220265 13:0.0011604986815009913 14:0.0013011075015457677 15:-0.0035915186044173653 16:0.010288933299877758 17:-0.009050199909011807 18:-0.01839829219632239 19:0.017940532034422724 20:-0.0373032717778012
1 1:-0.14502729591071167 2:-0.10798504749070295 3:-0.1243079579808219 4:-0.0038132494446022004 5:-0.009941799722262439 6:-0.09262425456559312 7:0.0018415869232296864 8:-0.03138565852015247 9:-0.09393653799483434 10:-0.00402705016089527 11:0.02412589760781742 12:-0.007907038717846877 13:0.00789941069435326 14:-0.017309047111925064 15:-0.001715613725417381 16:-0.009045845903297677 17:0.011009505246458827 18:-0.010162628238921594 19:0.01771847458581218 20:-0.024202465490246648
1 1:-0.07474054185586149 2:-0.11691588158355656 3:-0.2397346200929605 4:-0.03527770300295619 5:0.010869435892492132 6:0.028633801628110186 7:-0.019616970858867287 8:-0.04077999821953744 9:-0.04124274280594314 10:0.02217618418155326 11:0.0031052180635876446 12:-0.020440059543779535 13:0.01332506786946304 14:0.01613001138432004 15:0.014115558378832063 16:0.004025164813507676 17:-0.01261269695261699 18:-0.017625321604125593 19:0.010051457903507218 20:-0.03280839107645659
1 1:-0.10148723154793583 2:-0.2132583963804112 3:-0.050436361458423236 4:-0.11615042519125225 5:-5.444041291562075e-05 6:-0.03333781530737812 7:-0.011529632244044574 8:-0.035752041623062975 9:-0.06079098005022705 10:-0.022615137387334762 11:0.02479477442072174 12:-0.01665958128644149 13:0.05406992672487285 14:-0.008982653898173026 15:0.0004587262861879913 16:-0.005116770607154673 17:0.015441925669298619 18:-0.00506153147495615 19:0.003328658054476551 20:0.0023582334099692577
1 1:-0.05362186040416954 2:-0.15319092939109422 3:-0.2208039863744576 4:-0.07951650547308856 5:0.006731798587190107 6:0.042818522059959584 7:-0.00957223064550616 8:-0.055477102408634314 9:-0.04140309719676768 10:-0.034009592489443026 11:-0.0023541686879536994 12:-0.0539445442195885 13:0.03176711541784491 14:0.017053883981007593 15:-0.005380369454646856 16:0.006670300915096253 17:-0.012385687811456266 18:-0.01818601316524325 19:-0.0004892312028601381 20:-0.020258607509689976
1 1:-0.08470968183508822 2:-0.25716579612054585 3:-0.04965232820735788 4:-0.09967275875410264 5:0.011721398032160307 6:0.02961577404373572 7:-0.04334682165364745 8:-0.0812874031717268 9:0.0031510114293583575 10:-0.01361905949006987 11:0.035799426263837454 12:-0.042104147465950585 13:0.01468989045407117 14:0.0040697592755957095 15:0.004263320606666516 16:-0.015619961651536741 17:0.013448973677668147 18:0.00943862899387151 19:0.013336645692363128 20:-0.016214248994276887
1 1:-0.08501107672419131 2:-0.2571938846138895 3:0.010396554074576621 4:-0.15912353203019186 5:0.03223005156299312 6:-0.04382825473736442 7:-0.048109328975681355 8:-0.04889930069758153 9:0.006498696257347378 10:0.016051666297822405 11:0.009761233221583725 12:-0.011312707612892428 13:0.06107685797823774 14:0.010372643720265192 15:0.0005802934569856776 16:0.01768014434495801 17:0.008291136962512956 18:-0.0031034435014942532 19:0.017379009097379786 20:0.0052299804013519885
1 1:-0.11795641091635199 2:-0.32588106613293555 3:0.1867865795063419 4:-0.19526336992418009 5:0.10589849531341777 6:-0.0519014835302945 7:-0.07984730466612981 8:-0.007346210254590001 9:0.037745214472379246 10:0.11154270116700458 11:-0.0352500176310918 12:-0.013241907421225683 13:0.040077124351156596 14:0.05353773315078853 15:0.04877387254341127 16:0.014863789047426702 17:0.02021828930270049 18:0.04683466868017226 19:0.008296346591863643 20:0.0031627725691908103
1 1:-0.100412863762013 2:-0.16796320481710553 3:-0.1325817020462534 4:-0.07082737276714432 5:0.016595948148207442 6:-0.011071088770898007 7:-0.013141090011772938 8:-0.044219958297375 9:-0.03358298766781338 10:0.021896248697957477 11:0.010467872797411956 12:-0.011437036733008391 13:0.032863501499110936 14:0.012560568886863795 15:0.008860624248782516 16:0.010123793036310504 17:0.00576733934376681 18:0.008598246557900268 19:0.008386933832257594 20:-0.008997889128685594
1 1:-0.12422496666366542 2:-0.021224273436008703 3:-0.2859092855528644 4:0.041893102895492626 5:0.010463710197957651 6:-0.058648005274449445 7:0.01921209738514701 8:-0.02557099693038316 9:-0.0741351974725785 10:0.032421785086114846 11:-0.00662601074528828 12:-0.00740452184328296 13:0.00991920657927159 14:0.016600184551323845 15:0.0010066325719025812 16:0.022949907664961064 17:-0.01336823935099723 18:-0.004615135289130415 19:0.004802472436834206 20:-0.0177102868259485
1 1:-0.05410781807763517 2:-0.12045399039988385 3:-0.27430301446604693 4:-0.07800201729163737 5:0.02094075797763969 6:0.05613360860888716 7:0.009034993027797457 8:-0.03402312462799152 9:-0.032699270955270365 10:0.005627678100891609 11:-0.020647001132662345 12:-0.03288996289084646 13:0.037047043943385885 14:0.03482311636834258 15:0.0067565753090134285 16:0.028767809500532246 17:-0.014897255658971945 18:0.0021269098102046306 19:-0.006204433912413416 20:-0.010640440570481654
1 1:-0.10179643951968903 2:-0.3018634570821632 3:0.061820891981227546 4:-0.15593438863417722 5:0.04062021188607342 6:-0.01945768093933148 7:-0.03718123630982125 8:-0.05365200387345056 9:0.011417941529178539 10:0.014932051938186232 11:0.02182603342432476 12:-0.024779591033032348 13:0.050155850682100295 14:0.013542275265121834 15:0.005463915786640176 16:0.013781726390647314 17:0.007418540248458066 18:0.011448687232732629 19:0.004219340032662302 20:-0.004594542723628203
1 1:-0.10371140053252305 2:-0.12542984264919788 3:-0.16279590450174258 4:-0.06684430766354174 5:0.0006009826273739713 6:-0.06486824446414259 7:0.01524983938728108 8:-0.051335013322672894 9:-0.05583152382142034 10:-0.02731528629139695 11:0.011031243542378685 12:-0.027914279829065275 13:0.04693071673528688 14:0.006155264846150343 15:-0.009207324308691877 16:0.01882267290697646 17:8.274660622453398e-06 18:-0.0031976845972390405 19:-0.002206041981551589 20:-0.005356365804785922
1 1:-0.14358792010822183 2:-0.20616278112156042 3:0.018344648833596 4:-0.11551415069492034 5:0.01907071694904862 6:-0.08418081722688502 7:0.017802181292247983 8:0.0003242703652840441 9:-0.08958489019809322 10:-0.003580259724063585 11:0.008331983151823104 12:-0.007949054805691125 13:0.06918423895346143 14:-0.0064177249307264365 15:0.0015572871205228609 16:0.0034178185863623454 17:0.019426650728510964 18:0.012404622572312568 19:-0.018048060101885664 20:0.0025690299161646654
